,resume,work_exp,edu,univ,education_json
0,https://resumes.indeed.com/resume/cd1ac17a1754b124,"[u""Staffing Specialist\nMalone Solutions\nJune 2017 to Present\n06/2017 to Present\nMonitoring and applying HR recruiting best practices.\nProviding analytical and well-documented recruiting reports to the rest of the HR team/company as requested.\nUtilized various multimedia, job fairs, networking within the community to attract and create pipeline a continuous follow of applicants.\nActing as a point of contact and building influential candidate relationships throughout the selection process.\nEnsuring an excellent candidate experience for all applicants to company's client base.\nFollowing up with candidates and hiring managers to obtain feedback regarding recruiting process.\nDeveloping and maintaining an excellent relationship with clients to ensure achievement of company goals.\nWorking with hiring managers to ensure compliance with all federal, state and local laws and regulations.\nManaging current candidate activity in the Applicant Tracking System (ATS).\nMaintaining frequent contact and communication with HR Manager and VP, HR & Team Development to discuss recruiting issues, strategies and ideas for improvement.\nManaging application/resume file and retention according to company policy and applicable state, federal and local regulations."", u""Lead Recruiter\nKentuckyOne Health\nJune 2014 to April 2017\nWorked closely with hiring managers and clients to complete hires on a 48 day hiring cycle\nConducted regular follow-up with managers to determine the effectiveness of recruiting plans and researched and recommended new sources for active and passive candidate recruiting\nBuilt networks to find qualified passive candidates\nUtilized the internet for recruitment; including posting positions to appropriate internet sources, recommended improvements to the company's' website careers page to assist in recruiting, researching new ways of using the internet for recruitment, and using social and professional networking sites to identify and source candidates\nMaintained all pertinent applicant and interview data in the Human Resources Information System (HRIS) using (Workday) and (TALEO)\nDetermined applicant qualifications by prescreening, interviewing applicants; analyzing responses; verifying references; comparing qualifications to job requirements\nPrepared and extended all offer packages"", u""Contract Recruiter\nVarious Companies\nSeptember 2011 to June 2014\nHumana\nJim Beam\nPassport\nPapa Johns\n\nArranged management interviews by coordinating schedules\nWorked with hiring managers on recruiting plans\nConducted regular follow-up with managers to determine the effectiveness of recruiting plans and\nResearches and recommended new sources for active and passive candidate recruiting\nBuilt networks to find qualified passive candidates\nUtilized the internet for recruitment; including posting positions to appropriate internet sources, Recommended improvements to the company's website careers page to assist in recruiting, researching new ways of using the internet for recruitment, and using social and professional networking sites to identify and source candidates\nMaintained all pertinent applicant and interview data in the Human Resources Information System (HRIS)\nMaintained Applicant Tracking System and all related reports. (TALEO)\nDetermined applicant qualifications by prescreening, interviewing applicants; analyzing responses; verifying references; comparing qualifications to job requirements\nAssisted in preparing and sending offer packages"", u'Recruiter\nPridestaff\nApril 2010 to June 2011\nAssisted in the day to day functioning of the office which includes, full cycle recruiting, onboarding, and weekly payroll\nRecruited for various skills sets ranging from administrative support, human resources, AR/AP, and finance', u'Sr. Recruiter\nKindred Hospitals of Louisville\nJanuary 2004 to January 2009\nReviewed applicants to evaluate if they meet the position requirements\nOversaw, the recruiting for 8 Kindred hospitals in KY, IN, MO, and OH\nRecruited for various skill sets ranging from non-ancillary positions, nursing, respiratory therapy, administrative, and executive roles\nUsed (TALEO) applicant tracking and posted jobs and maintained applicant database\nLeveraged social media and networks to engaged highly qualified candidates.\nOverseen recruiting metrics/analytics and produced weekly/annual reports detailing recruiting activity\nScheduled weekly orientations consisting of an average of 10-25 new hires\nUtilized internal applicant database to source, track, and record candidate information\nAssisted with the onboarding process, new hire paperwork and orientation\nOversaw weekly meetings with hiring manager, providing updates and coordinating candidate for interviewing', u""Recruiter / HR Specialist\nHumana\nNovember 1987 to May 2001\nRecruited initially for a portion of the corporate HR which included non-management administrative roles including: call center, customer service, data-entry etc.\nTransitioned to hospital recruiting and focused on housekeeping, phlebotomist, food workers, and pharmacy technicians' positions\nUtilized 15-minute phone screens to gauge applicants' abilities and to find the right candidates\nScheduled weekly orientations"", u'Recruiter\nHumana - Louisville, KY\nJanuary 1996 to January 1996\nAssisted applicants, answering questions, administering appropriate assessments, conducting background and reference checks\nAssisted with the on boarding process, new hire paperwork and orientation']",[u''],[u'Sullivan Jr. College of Business'],degree_1 : 
0,https://resumes.indeed.com/resume/77748c833d1631fe,"[u'Recruiter\nProfessional Alternative - Dallas, TX']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/2f508b3f54080d93,"[u'RECRUITER\nREVELATIONS RESEARCH SOLUTIONS\nJanuary 2018 to Present\n\u2022 Making phone calls/cold calls\n\u2022 Interviewing (going through a series of questions to see if candidate qualifies for specific group.)\n\u2022 Working as a team to reach goals', u'COLLECTOR\nWELLS FARGO\nFebruary 2017 to September 2017\n\u2022 Making outbound calls to customers in credit card collections\n\u2022 Data Entry\n\u2022 Investigating new contact information to reach customers']",[u'DIPLOMA'],[u'INDIANOLA HIGH SCHOOL\nMay 2014'],degree_1 : DIPLOMA
0,https://resumes.indeed.com/resume/1e0fb6f0f02e8223,"[u'Recruiter\nBright Horizons Family Solutions - Boston, MA']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/816c64a556b38a0d,"[u'Executive Recruiter\nWright Search Firm - Cypress, TX']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/31fb1a0a54482d88,"[u'Recruiter\nTTi Global - Bloomfield Hills, MI\nFebruary 2015 to February 2018\nTTI Global \uff0d Bloomfield Hills, M I\nBegan new career as a Recruiter for TTI Global. (1099 to Direct)\nATS Systems \u2013 BullHorn & SmartSearch. Competent with Monster, LinkedIn and CareerBuilder Searches. SAP, SharePoint. Scope of responsibilities include: mining candidates, interviewing, explanation of process, and closing candidates. Focusing on both technical and non-technical talent acquisition for positions in accounting/finance, engineering, scientific, administrative/clerical, industrial/manufacturing.']","[u""Bachelor's in Communications""]","[u'Michigan State University \uff0d East Lansing East Lansing, MI\nMay 1995']","degree_1 : ""Bachelors in Commnications"""
0,https://resumes.indeed.com/resume/e439dbb1579db463,"[u'Technical Recruiter\nOxford & Associates - Fremont, CA']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/76aa28087afb1770,"[u'Recruiter\nThe Middlesex Corporation - Littleton, MA\nAugust 2016 to March 2017\nContract Position)\nJoined this successful Construction Company as their first dedicated recruiter to assist in their expansion plans to double in size over the next 3 years.\n\u2022 Interviewing and Verbal Communication Skills: I led the full-cycle recruiting process. I interviewed, offered, negotiated and closed candidates for assigned requisitions.\n\u2022 Building Talent Networks: I utilized LinkedIn, College campus Event Recruiting and Trade Show recruiting to build a network of candidates and tracked them using Viewpoint and the Microsoft Office Suite.', u'Recruiter\nCasenet\nApril 2016 to July 2016\nApril 2016 - July 2016\nA division of Centene Corporation, a publicly traded (NYSE:CNC) multi-line healthcare enterprise firm with $40 billion/yr. in revenues, responsible for operating health plans that serve 12.3 million members in 29 states.\nRecruiter (Contract Position)\nSuccessfully placed high-end technical professionals in full-time positions. I specialized in Java Developers, Release Engineers, DevOps, Engineers, QA Engineers, Business Anaylsts, Marketing Specialists, Program Managers, Tech Consultants.\n\u2022 Social Media and Networking: I successfully planned, promoted and coordinated offsite Networking events to attract candidates for a new office opening in Burlington, Vermont.\n\u2022 Solution focused in a Team Environment Implemented live coding challenges and a 2 day/week interview schedule for all hiring managers in the Engineering department. This initiative was instrumental in improving both the quantity and quality, resulting in a 150% increase in new hires and filing roles that had been open for 6+ months.\n\u2022 Building Talent Networks: I utilized LinkedIn, Careerbuilder, Monster and various innovative hiring campaigns that included Networking Events, Meet and Greet Events, DevOps Days and Jr Software Engineer Days.', u'Recruiter (Contract Position)\nRCM Technologies\nJune 2015 to April 2016\nJune 2015 - April 2016\nA publicly traded (NasdaqGM:RCMT) provider of business and technology solutions with annual revenue of more than $185 million.\nRecruiter (Contract Position)\nEffectively recruited Professionals in a time-sensitive environment for Quality Engineers, Mechanical Engineers, Manufacturing Engineers, Regulatory Affairs, Quality Process Engineers, Supplier Quality Engineers, Validation Specialists, Technical Writers.\n\u2022 Building Talent Networks: Located potential candidates through Internet research, networking, LinkedIn, JobDiva and attending Trade Show events.', u'Recruiter\nKFORCE\nJune 2014 to February 2015\nJune 2014 - February 2015\nA publicly traded (NASDAQ:KFRC) professional staffing services firm with annual revenue of more than $1.2 billion.\nRecruiter\nDeveloped and implemented effective recruiting strategies to attract, screen, recruit, and select high quality Engineers, Data Analysts, Business Analysts, Data Scientists, Developers: Java, Android, iOS, Python, Cognos, AX, Oracle, Business Intelligence, Systems Administrators, Desktop Support, Project Managers, Data Architects, Database Analysts and Developers, Sales Engineers\n\u2022 Social Media and Networking: Established and maintained professional relationships with candidates via Twitter, LinkedIn and other social media sites\n\u2022 Time Management Skills: Achieved 6-month mentor goal within the first 2 months', u'Realtor\nKeller Williams Boston Northwest\nJanuary 2009 to May 2014\n2009 - May 2014\nA privately held American international real estate franchise with over 150,000 agents in 700+ locations worldwide.\nRealtor\nRecognized as a company Top Achiever with consisted sales above $3.5 million.\n\u2022 Solution focused in a Team Environment: Expertly managed a three-person team specializing in REO/Bank-Owned and Short Sales.\n\u2022 Social Media and Networking: Created innovative marketing and branding campaigns using social media with 3500+ Twitter followers and 4500+ Facebook followers within 30 days of conception.']",[u'Bachelor of Fine Arts in Photography'],"[u'San Francisco Art Institute San Francisco, CA']",degree_1 : Bachelor of Fine Arts in Photography
0,https://resumes.indeed.com/resume/e0d803e995f35997,"[u'Sr.Technical Recruiter\nI3 Infotek Inc\nJanuary 2017 to April 2017\nI3 Infotek Inc is a New Jersey based Services and staffing firm with emphasis in Life Sciences and Software services. I3 Infotek provide services to wide variety of Pharmaceutical, Biotech, and Medical device clients along with providing services to the Software Industry.\n\nRoles & Responsibilities:\nUnderstanding the sourcing needs of the client and fulfilling them.\nSourced and recruited all levels from programmers to architects for contract and full time\nExcellent experience in direct sourcing of candidates using job boards, advanced Internet and diverse recruitment techniques.\nResponsible for recruiting IT and lifescineces professionals to fill open requirements for our clients.\nBuilt and maintained relationships with candidates and customers across the country.\nSold the value of working with our company in a highly competitive and commoditized market. Extend, negotiate, and closes candidate offers for acceptance.\nHandled and maintained the application tracking system and Vendor database for recruiting.\nBe creative to identify avenues to search candidates and keep active database ready for client requirements.', u'Technical Recruiter\nG3Infotek Inc\nMay 2015 to March 2017\nRoles & Responsibilities:\nIdentifying the right candidates by searching jobsites, internal database and referrals.\nWork on different technical requirements of company major clients.\nSourcing, Submissions, Negotiate salaries, scheduling interviews, extend offers, explain benefits, etc.\nSetup web-recruiting strategy, selected web search tools (Monster, Dice, Hot jobs etc.)\nConstantly building pipeline and updating internal database.\nInvolved in full cycle Recruitment involving sourcing, identifying, and interviewing, screening and placing personnel in quick turnaround time in contract, contract with hire and permanent positions.\nUnderstanding the client requirements, coordinating for short listing and screening including preliminary interview of the candidates\nDealing with consultants on H1Bs, GCs and US CITIZENs, etc.\nNegotiating the rates on Contract, Contract to hire basis and fulltime.\nResponsible to understand and analyze the requirements in different domain categories.\nCoordinating, Scheduling & Conducting Interviews.\nKeeping Track of Responses & Short listing Profiles.', u'Freelancer Recruiter\nCrom Technology\nMarch 2014 to April 2015\nRoles & Responsibilities:\nResponsible for USA IT recruitment (US Staffing) (Contract / Full Time / Contract to hire) analysis and Process of recruitment. Very good knowledge of working status (W2 / Corp to Corp / 1099).\nWorked with the clients Cognizant, Tech Mahindra, HCL America, etc., Maintenance of database for Employers and Candidates contact information.\nIdentifying matches based on candidate and client requests, business requirements, industry expertise and relevant candidate experience.\nResume sourcing, screening and interviewing of candidates for positions\nNegotiation of salaries, benefits and contract terms\nProvided quality recruitment services via the recruiting life cycle, screening and interviewing candidates, negotiated and established terms of agreements with consultants for the purposes of securing and filling job orders; closed deals.\nActing as a point of contact to the consultants and the vendors']","[u'Bachelor of Science in Electronics and communications', u'Bachelors of Science in Electronics']","[u'Nagarjuna University', u'Nagarjuna university']","degree_1 : Bachelor of Science in Electronics and commnications, degree_2 :  Bachelors of Science in Electronics"
0,https://resumes.indeed.com/resume/125ea4b67745c98c,"[u'Manager\nAurora, IL\nApril 2002 to October 2017\nOSI GROUP - Aurora, IL - Global food manufacturing company with over 50 facilities in 16 countries around the world.\nCorporate Staffing & Employee Relations Manager April 2002 - October 2017\n\nLed the talent acquisition and employee relations functions for corporate headquarters and eight manufacturing\nfacilities with over 2,800 employees domestically and 20,000 employees globally. Human resources business partner to managers, executives and operations leadership, providing guidance and expertise on HR policies, procedures and best\npractices. Leveraged strong relationships with corporate executives and plant management and HR Business Partners to effectively administer HR programs and initiatives during a time of rapid growth and organizational change.\n\n\u25cf Accountable for talent acquisition strategies, programs and processes to support business needs and organizational goals. Manage talent acquisition process for all salaried positions for corporate functions and\ndomestic manufacturing locations, and occasionally international locations. Maintained strong relationships with hiring managers to guide and drive effective and compliant talent acquisition process.\n\u25cf Provide effective leadership to talent acquisition staff to ensure effective delivery of service to hiring managers and candidates.\n\u25cf Develop strategic recruitment marketing materials and campaigns, incorporating company branding into brochures, banners, and digital media.\n\u25cf Managed college relations program. Improved company visibility on college campuses, maintained strong\nrelationships with university staff resulting in higher levels of engagement with top talent for new graduate and internship opportunities.\n\u25cf Developed and managed Rotational Management Trainee program for high potential college graduates providing a\ntalent pipeline for key roles and succession planning initiatives.\n\u25cf Trusted advisor to management team, providing support, guidance and coaching on people and organization\nrelated issues. Coach and counsel employees, supervisors and managers to resolve interpersonal conflict and employee relations issues.\n\u25cf Provide advice and guidance to plant HR staff on policy interpretation for staffing and employee relations issues,\nensuring compliance with EEO, ADA, FMLA and other policies.\n\u25cf Conduct investigations into employee complaints, policy violations, and EEOC charges, provide recommendations for corrective actions if needed. Work closely with in-house legal counsel to prepare responses to state and federal\nagency complaints or charges.\n\u25cf Serve as company diversity officer developing and maintaining multiple Affirmative Action plans. Successfully\ndefended OFCCP audits. Monitor diversity statistics, develop programs in support of diversity initiatives and make\nrecommendations for action as appropriate.\n\u25cf Develop and facilitate in-person training and on-line webinars on HR initiatives, company policies and procedures.\n\u25cf Participated in Global Talent Council to enhance communication and collaboration across zones, share best\npractices, synthesize and standardize policies and practices when appropriate.\n\u25cf Project manage domestic and international assignments, and intra-company transfers. Coordinate required visas and work permit processing and relocation services.\n\u25cf Manage relationships with all third party services, including contract negotiations and service level expectations for applicant tracking system (ATS), job board contracts, unemployment administration, relocation service\nprovider, background investigation service provider, service award vendor, and multiple staffing firms.\n\n\u25cf Strong understanding of Federal and State employment laws and regulations.', u'Recruiter\nTELLABS - Lisle, IL\nJanuary 2000 to January 2001\n2000 - 2001', u'Recruiter\nJanuary 1999 to January 2000\nResponsible for full life cycle recruitment of staff through director level candidates for corporate functions\nincluding; finance/accounting, corporate communications, marketing, human resources, global strategy, and procurement.', u'Recruiter\nANDERSEN, LLP - Chicago, IL\nJanuary 1997 to January 1999\nResponsible for full life cycle recruitment of entry level through manager level candidates for IT, marketing,\nfinance/accounting, and human resources.', u'Staff\nAON - Chicago, IL\nJanuary 1994 to January 1997']","[u""Bachelor's in Social Science""]","[u'Northern Illinois University DeKalb, IL']","degree_1 : ""Bachelors in Social Science"""
0,https://resumes.indeed.com/resume/ae56ae137ac99ca4,"[u'Recruiter\nInfinite Recruiting Resources - Atlanta, GA']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/e13901664622f03f,"[u""Recruiter\nVector - Bellflower, CA\nAugust 2017 to October 2017\n-Stayed in contact with my manager to determine number of hires, salary, position, and job descriptions for short-term and long-term temporary employees.\n-Managed candidate generations; such as initial phone screen, interviewing, scheduling,\nreferences and background screening, drug testing, and presenting offers to the candidates.\n-Searched for candidates through job board, referrals, and various social media and professional media tools.\n-Sourced resumes to select best qualified candidate and interviewed candidates to better\nassess qualifications and ascertain personality, personal character, and work ethic.\n-Maintained accurate and up-to-date candidate information in recruiting database.\n-Validated applicant's references and communicated with previous employers to qualify\ncapabilities and verify work history.\n-Interfaced with clients requiring staffing services to determine number of hires, salary,\npositions and job descriptions for short-term and long-term temporary employees.\n-Followed up with clients to evaluate temp employee performance and client satisfaction.\nAlso followed up with"", u'Representative\nPolycoat - Santa Fe Springs, CA\nMay 2015 to August 2015\nCSR):\n-Answered incoming calls, quoted customers, warm calls to customer prospecting\nbusiness.\n- Greeted customers and visitors in a friendly and professional manner, customer\nfollow-ups on product information and questions.\n- Order processing, data input, emailing, faxing, scanning, and filing.', u'Admin\nCerritos, CA\nJanuary 2015 to May 2015\nOffice Assistant:\n-Performed daily clerical functions; answered phone calls (patient care), typing, data\nentry, filing, scanning, faxing, emailing, customer service.\n-Maintained schedules and appointment calendars for entire office staff. Supported\nmanagement and staff.', u""Recruiter\nBuena Park, CA\nMarch 2014 to November 2014\n-Discussed and analyzed client's temporary needs with hiring managers and HR Staff.\n-Provided current and prospective employees with information about policies, job duties,\nworking conditions, salary, opportunities for employment and employee benefits.\n-Screened applicants, scheduled and conducted interviews, administered appropriate\ntests, and background checks.\n-Counseled new hires and terminations, follow-up and instructions, based on client\nfeedback.\n-Sourced candidates through various networking and internet search methods.\n-Interviewed prospective candidates to ensure best possible fit for client needs.\n-Developed and conducted effective recruitment strategies to find qualified candidates\nfrom entry level to management level positions.\n-Built relationships with new and current clients through phone calls, emails, and meetings.\n-Miscellaneous office administrative duties.""]",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/4c1ecfe7f8684832,"[u'Recruiter\nDietitians On Demand - Richmond, VA\nJune 2016 to Present\n\u2022 Manage full cycle recruiting efforts including interviewing, scheduling client interviews, reference and licensure checking, offers, placement and retention for Dietitians, Clinical Nutrition Managers and Diet Techs\n\u2022 Manage between 10-20 temporary and permanent positions in 12 states\n\u2022 Maintain candidate and job updates in ATS (Bullhorn)\n\u2022 Establish and build relationships with clients\n\u2022 Work with Director of Operations tracking metrics\n\u2022 Lead ""DOD Moves"" initiative - corporate wellness events, newsletter, health information and competitions', u'Recruiting Manager\nRehab Management, Inc\nApril 2014 to May 2016', u""Senior Recruiter\nRehab Management, Inc.\nApril 2011 to March 2014\nAwarded Employee of the Month - June 2014\nAwarded Team of the Quarter - 3rd Quarter 2013\n\nMajor Accomplishment: Implemented a new Behavioral Assessment for prospective candidates\nMajor Accomplishment: Implemented Text Platform to get PRN needs out quickly and efficiently\n\n\u2022 Managed full cycle recruiting efforts including interviewing, coordination of clinical, on-site and managerial interviews, reference checking, offers, placement and retention for OT's, PT's, SLP's, LPTA's and COTA's\n\u2022 Managed between 12-25 open full time/part time positions and between 10-20 PRN positions on average for 60 facilities throughout VA and MD\n\u2022 Recruited candidates through corporate/home-based recruitment, employee referrals, advertisement, web applicants, cold-call leads, shows, off-site job fairs, resume writing courses, licensure lists, etc\n\u2022 Finalized hiring process to include negotiating salary and contractual issues, assisting with documentation to complete the applicant's administrative records and licensure issues, and assisting candidates with relocation and information about geographic area of job position\n\u2022 Worked with Regional Clinical Managers and Facility Department Heads for information about each facility to determine the best marketing plan.\n\u2022 Maintained a very detailed candidate and personal database (PC Recruiter)\n\u2022 Created and managed mass-direct mailings as needed for recruiting purposes. Maintain mailing list by deletion of adverse candidates, address changes, etc\n\u2022 Planned and participated in job fairs, trade shows, Association Conferences, wine and cheese gatherings, college recruitment activities, etc\n\u2022 Worked in conjunction with the VP of Professional Clinical Services offering colleges/universities educational courses, i.e. Medicare and Quality Control to prospect for potential candidates\n\u2022 Negotiated temporary staffing agreements. Filled temporary assignments and some permanent assignments while looking for a permanent replacement.\n\nContact\n6205 Perthwood Lane\nS. Chesterfield, VA 23803\n(804) 263-5003\ncandace.warren1@yahoo.com\nhttps://www.linkedin.com/in/candace-warren-83945237""]",[u'Degree in Computer Electronics Technology'],[u'ECPI University\nJanuary 2007'],degree_1 : Degree in Compter Electronics Technology
0,https://resumes.indeed.com/resume/fe879edb74e8e01a,"[u'Corporate Recruiter\nAstro Manufacturing & Design - Eastlake, OH']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/879895a57d68d350,"[u'Technology Recruiter\nColumbia Consulting Group - Stamford, CT']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/e5a8a62863ea7bfb,"[u'Recruiter\nGary Wallrapp and Associates - Foxborough, MA\nJanuary 2016 to Present\nRecruiting consultant with experience in many insustries. Also assist clients with career counseling and client companies strategic planning assistance in staff development. 25 years experience.']","[u'BS in Business and MBA in Business in Management and Behavioral Sciences', u'BS and MBA in Business and Ma. In Education in Business and Education']","[u'Bernard Baruch College, CUNY New York, NY\nJanuary 1971 to January 1973', u'Bernard Baruch College and Eastern Nazarene College New York, NY']","degree_1 : BS in Bsiness and MBA in Bsiness in Management and Behavioral Sciences, degree_2 :  BS and MBA in Bsiness and Ma. In Edcation in Bsiness and Edcation"
0,https://resumes.indeed.com/resume/71db5518e5b84dc8,"[u'Senior Recruiter\nSoftware Resources Inc. - Orlando, FL']","[u""Bachelor's""]",[u''],"degree_1 : ""Bachelors"""
0,https://resumes.indeed.com/resume/2d8fc3075714f10b,"[u'Recruiter\nInsight Global - Nashville, TN\nPresent']",[u'Bachelors in Marketing'],"[u'Mississippi State University Starkville, MS\nAugust 2013 to May 2017']",degree_1 : Bachelors in Marketing
0,https://resumes.indeed.com/resume/773034c7befe98e2,"[u'Administrative Assistant / Recruiter\nJet Staffing\nNovember 2012 to Present\nA professional offering years of experience in customer service and recruiting, answering multi lined phones, answering client and employee emails, questions and concerns. Record keeping with detailed documentation, able to keep information pertaining to clients and employees confidential. In charge of setting up client meetings, walkthroughs, orientations, and interviews. Attention to detail, able to work under pressure and meet deadlines. Experience with Microsoft Word, Excel, and Power point. Typing speed of 45 wpm+.\n\nWorkers Compensation Coordinator\nResponsible for overseeing workers compensation claims and determining whether the claims are valid. Providing modified work for employees that are allowed to work with certain restrictions and keeping track of modified workers progress. Implementing safety standards at the companies we service.', u'Receptionist / Recruiter\nPreferred Personnel - Rancho Cucamonga, CA\nJune 2006 to November 2008\n9125 Archibald Ave Ste G\nRancho Cucamonga, California 91730\nPhone (909) 477-6644\n\nReceptionist / Recruiter\nGreeting applicants, entering application details on the computer, producing leads for Sales Representatives, interviewing applicants and confirming them for assignments. Distributing checks to associates/clients and other general clerical duties.']","[u'High School Diploma', u'Associates Degree M.A.']","[u'Montclair High School Montclair, CA', u'West College Pomona, CA']","degree_1 : High School Diploma, degree_2 :  Associates Degree M.A."
0,https://resumes.indeed.com/resume/8d5b3be1e76cc5c7,"[u""Talent Advisor\nGenX Staffing - Dallas, TX\nAugust 2017 to December 2017\nWe want to be your connoisseur recruiting agency.\nWho we are: Gen X specializes in high-level management and executive candidates that are aligned with our clients' specific needs and organizational structure. Gen X is dedicated to accurately assess client's staffing needs and requirements and work collaboratively with the company to ensure an outcome that exceeds expectations.\nClients and candidates will never need to leave the comfort of their office or home. We interview and meet all customers via Skype or Face time at your convenience."", u""Virtual Recruiter\nKelly Services\nAugust 2016 to September 2016\nCalling on applicants in multiple states and phone screening to verify skill set. Setting up interviews with hiring managers for hiring events. Staffing up QVC's various call centers nationwide for their upcoming busy season."", u'Recruiter\nAT&T\nJune 2014 to July 2014\n\u2022 Source/Recruit external candidates for high volume critical talent needs in support of company business.\n\u2022 Identify professional/technical/diversity organizations to build partnerships for promoting our brand and attracting candidates for employee needs.\n\u2022 Prepare labor market/skills/talent availability and competitive intelligence data to present to hiring business units in support of their hiring efforts.\n\u2022 Source resumes and candidate contact lists for multiple technical and professional positions.\n\u2022 Responsible for verifying candidate qualifications through initial screening and interviews.\n\u2022 Arrange interviews with Managers by coordinating schedules\n\u2022 Develop and recommend recruitment strategies to attract recent college graduates to positions.\n\u2022 Support candidate attraction and direct sourcing in support of increased hiring activity, special hiring initiatives or developing new areas of our business.\n\u2022 Participate in social media outreach to promote and engage with recent college graduates and alumni and preferred suppliers.', u'Recruiter\nTime Warner Cable (ICONMA)\nOctober 2013 to April 2014\n\u2022 Built applicant sources by researching and contacting community services, colleges, employment agencies, recruiters and media sources.\n\u2022 Supports recruitment strategies for job openings up to the manager level for the bilingual telesales group, very high volume recruiting (Call Center).\n\u2022 Track record of handling multiple relationships, processes and outcomes.\n\u2022 High volume searches. Comfortable working with ambiguity.\n\u2022 Demonstrated ability to manage all aspects of the Talent Acquisition and Movement process.\n\u2022 Continual development of successful recruiting projects to engage new bilingual target groups and deepen relationships within the Hispanic community.\n\u2022 Utilization of Brassring ATS.\n\u2022 Arrange interviews with Managers by coordinating schedules\n\u2022 Oversee hiring processes to ensure adherence with all equal employment opportunity (EEO) legislation, Office of Federal Contract Compliance Programs (OFCCP), the Americans with Disabilities Act (ADA), Federal Communications Commission (FCC) and other government regulations.', u'Recruiter - Mortgage Banking\nJP Morgan Chase (Chaseworks)\nAugust 2012 to January 2013\n\u2022 Staffing the business with quality hires, understanding the business needs and partnering with the hiring managers to fully understand the staffing strategy for the business.\n\u2022 Primary responsibilities to include sourcing qualified candidates through a wide variety of channels and managing the end to end, high volume recruitment process. Partnership with hiring managers to understand their staffing needs and proactively offering solutions.\n\u2022 Evaluate, interview, and present qualified candidates to hiring manager for review. Provide regular progress updates to hiring manager throughout the process, drive recruitment process and ensure candidate decisions are made in a timely manner, and solicit feedback on candidates and refine recruiting strategy, as needed.\n\u2022 Ensure a positive candidate experience with frequent communication throughout the process, including the sharing of manager feedback after hiring decision has been made.\n\u2022 Partner with the hiring managers to create offers based on current labor market, extend and negotiate employment offers with candidates by selling both the firm and the position and complete pre-employment processes according to RFS Staffing guidelines.', u""Recruiting Coordinator\nJP Morgan Chase\nAugust 2011 to February 2012\n\u2022 Completion of I-9's utilizing the E-Verify process, assuring that all background information is in and verified prior to start date.\n\u2022 Coordinate all applicant drug testing and on site fingerprinting.\n\u2022 Verified daily reports were accurate with applicant information.\n\u2022 Calling applicants if any information is needed to complete their pre-employment status."", u'Recruiter\nFirstmark Credit Union\nJune 2010 to July 2010\n\u2022 Placed advertisement on various job boards, phone screen applicants, and coordinated face to face interviews with Branch Managers by scheduling interviews via Outlook calendar.\n\u2022 Sent off background checks, coordinating times for applicants to go and drug screen, special projects as assigned.', u'Recruiter\nMedtronic\nFebruary 2010 to April 2010\n\u2022 Provided recruiting for a medical/Diabetes call center.\n\u2022 Responsible for all recruitment of high volume call center personnel for the company.\n\u2022 Set up manager interviews via Outlook for qualified candidates.', u""Recruiter\nPocket Communications\nAugust 2008 to July 2009\n\u2022 Full cycle talent acquisition, high volume recruiting, (exempt/non-exempt positions), for all company vacancies, built productive relationships.\n\u2022 Presented offers of employment and composed offer letters.\n\u2022 Advised management on staffing and hiring decisions.\n\u2022 Analyzed reports and provided counsel to managers on performance appraisals and other performance management.\n\u2022 Utilization of Great Plains ATS to review and evaluate candidates work history, education and training.\n\u2022 Recruited and hired all call center and retail employees for the company, data entry of candidate's information,\n\u2022 Processed new hire paperwork to include processing of all I-9's, conducted background checks, posting advertisements in nationwide publications."", u'Technical Recruiter\nGlobal Staffing Resources, Inc\nJuly 2007 to October 2007\n\u2022 Full cycle talent acquisition for all vacancies. Analyzed reports and provided counsel to managers on performance appraisals and other performance management.\n\u2022 Using PeopleSoft HRIS applicant tracking system to review and evaluate candidates work history, education and training.\n\u2022 Data entry of candidate information, process new hire paperwork, conducted background checks, testing and posting advertisement in nationwide publications.\n\u2022 Presented offers and composed offer letters.', u'Payroll Specialist\nHewitt and Associates\nFebruary 2007 to April 2007\n\u2022 Duties included multiple location HR administration, to include wage garnishment processing for Frito Lay and PepsiCo nationwide utilizing ADP.\n\u2022 Processed and audited all paperwork, entered payroll changes, promotions, demotions, terminations as well as performance evaluations.', u""HR Assistant\nHanson Pipe and Brick\nJune 2006 to January 2007\n\u2022 Duties included all payroll data entry of all 5,000 Hanson Brick employees nationwide, to include union and non-union payrolls and one Canadian payroll.\n\u2022 Liaison for all HR field employees to answer any questions regarding policies and procedures.\n\u2022 Extend offers of employment, conducted background checks, maintained recruiting activity documents\n\u2022 Managed the hiring process.\n\u2022 Processed all new hire and termination paperwork to also include the processing of all\nI-9's.\n\u2022 Utilized PeopleSoft to manage employees.""]",[u'High school or equivalent'],[u''],degree_1 : High school or eqivalent
