,resume,work_exp,edu,univ,education_json
0,https://resumes.indeed.com/resume/799b530fcf14f626,"[u'Finance Manager\nColdwell Banker Real Estate - Atlanta, GA\nJanuary 2014 to January 2017\nAs leader of the local Metro finance & accounting team, I was responsible for the department\u2019s goals of providing accurate, timely and relevant information to management. Served as a proactive member of the local leadership team and continually seek to improve performance and efficiencies. Collaborated across several groups of the business to support both short and long term business objectives and ensure compliance with generally accepted accounting principles. Responsible for providing timely financial analysis to key clients including local President, regional and branch management.\n\n\u2022 Ensured local accounting and finance related activities are compliant with Generally Accepted Accounting Principles (GAAP) and internal policies and procedures\n\u2022 Supported financial close activities and worked with team to create journal entries and accruals as required\n\u2022 Reviewed and approval of payroll (t-pool) file\n\u2022 Supported the production of the annual budget and monthly forecasts by collaborating with the Corporate FP&A team and the local leadership team\n\u2022 Identified and explained key variances to plan, prior year and forecast monthly\n\u2022 Proactively raised issues to management regarding financial or operational metrics\n\u2022 Tracked key business trends and created meaningful usable business analytics\n\u2022 Worked closely with the Regional Commissions Manager to help prevent/resolve issues and ensure real estate agents are paid timely and appropriately\n\u2022 Reviewed and approved accounts payable requests\n\u2022 Reviewed and approved sales associate check requests\n\u2022 Interacted with local operating company President daily to provide analysis and financial data as needed\n\u2022 Partnered with branch sales office managers to identify opportunities and assisted in the comprehension of financials\n\u2022 Collaborated with other local and corporate teams (such as marketing, licensing, legal, etc.) as required\n\u2022 Assisted with the training of Office Administrators on accounts payable and other procedures which impacted accounting and finance\n\u2022 Helped communicate and implement new policies and procedures in the local metro\n\u2022 Analyzed and advised on impacts of branch office closings, openings and mergers\n\u2022 Provided financial analysis for agent recruiting and onboarding.\n\u2022 Supported a variety of ad-hoc projects as they arise\n\u2022 Supported the integration of acquisitions', u'Senior Consultant \\ Finance Manager\nAetna - Atlanta, GA\nJuly 1999 to January 2014\nProvided financial reporting, forecasting and annual budgeting for regional management teams. Provided monthly variance analysis and management of SG&A expenses and provided project management support for National accounts sales team in support of major client initiatives and team projects\n\u2022 Managed the preparation and analysis of monthly results package and prepared the Leadership team for discussion with Senior Management.\n\u2022 Managed membership and Fees in relation to Quarterly Forecasting and Annual Plan (coordinated outlook with Sales staff and underwriting to have latest estimate for use in the forecasting process).\n\u2022 Conducted monthly membership analysis and review and made necessary adjustments.\n\u2022 Partnered with Market Heads to better manage SG&A expenses, looking for savings.\n\u2022 Worked with Sales team on Open Enrollment, hosted two OE meetings at client events.\n\u2022 Provided financial support, including analysis for the Voluntary Products book of business. Managed a team to ensure that all account management responsibilities for major account were clearly communicated and executed.\n\u2022 Managed the completion of the Operating Plan.']","[u""Bachelor's in Finance""]","[u'Kennesaw State University Kennesaw, GA\nJanuary 1997 to July 2001']","degree_1 : ""Bachelors in Finance"""
0,https://resumes.indeed.com/resume/a768360d93b3024e,"[u'Finance Manager\nFremont Chevrolet - California\nJanuary 2018 to Present', u'Finance Director\nConcord Mazda - Concord, CA\nOctober 2015 to November 2017', u'Finance Manager\nAll Star Ford of Pittsburg - Pittsburg, CA\nMay 2015 to October 2015', u'Finance Manager\nFuture Ford and Hyundai of Concord - Concord, CA\nMarch 2014 to May 2015', u'Internet Director\nFuture Ford of Concord - Concord, CA\nFebruary 2013 to March 2014', u'Internet Sales Manager\nLivermore Auto Group - Livermore, CA\nApril 2012 to December 2012\nLivermore Auto group.']",[u'in Law'],[u'University of Benin'],degree_1 : in Law
0,https://resumes.indeed.com/resume/633ffa3a4dc7fc86,[u'Automotive Finance Manager\nJanuary 2013 to March 2018'],[u'High school or equivalent'],[u''],degree_1 : High school or eqivalent
0,https://resumes.indeed.com/resume/c60a8857ca43bfef,"[u'Finance Manager\nLivermore Toyota\nNovember 2016 to June 2017', u'Sales Manager\nCalifornia Motors - San Rafael, CA\nJanuary 2013 to November 2016', u'Used Car Sales Manager\nToyota El Cajon - Santee, CA\nFebruary 2008 to January 2012', u'Finance Manager\nTeam Chevrolet Cadillac Hyundai Mazda - Vallejo, CA\nJanuary 2005 to January 2008']","[u'BA in Visual art, history']","[u'Academy of Art University Budapest, Hungary\nSeptember 1980 to June 1984']","degree_1 : BA in Visal art, degree_2 :  history"
0,https://resumes.indeed.com/resume/2e6d3f7c48e60f9b,"[u""Finance Manager\nInstitute of International Education - Beijing, CN\nJanuary 2015 to January 2017\nInstitute of International Education (IIE) is an US private not-for-profit leader in the international education. IIE Beijing office operates IIE's flag programs such as Fulbright program and several scholarships such as China Environment Stewship Award funded by ConocoPhillips.\n\u2022 Establish corporate-wide accounting policies, procedures, and reporting packages\n\u2022 Enforce the entire internal control requirements such as procurement policy, reporting policy.\n\u2022 Prepare financial statements/tax statements on monthly/annual basis.\n\u2022 Define MIS requirements to meet operating needs.\n\u2022 Lead annual financial budget preparing, monitoring and reporting monthly financial statement\n\u2022 Evaluate program auditing. Monitor contract compliance"", u'Finance Manager\n21Vianet Group, Inc - Beijing, CN\nJanuary 2014 to January 2015\nListed in NASDAQ, 21Vianet Group, Inc. is the largest carrier-neutral internet data center services provider in China.\n\u2022 Managed a team of 8 staff and lead the finance work of a business unit of $12M annual revenue.\n\u2022 Prepare monthly/annual financial report; Prepare tax report.\n\u2022 Formulated and implemented financial procedures and policies, and prepared annual and quarterly operating budget.\n\u2022 Implemented budget and review.\n\u2022 Provided cost control solutions and investment analysis to management.', u'Finance Manager\nBeijing Bestwater Co., Ltd - Beijing, CN\nJanuary 2003 to January 2014\nPrepare monthly/annual financial reports.\n\u2022 Lead annual financial budget preparing. Review the budget practice and feedback\n\u2022 Provided cost control solutions and investment analysis to management.\n\u2022 Plan financial solutions to management, including commercial loans and comprehensive credit line from bank.', u'Accountant\nBeijing TsingHua-UNIS NA Science &Technology Co. Ltd - Beijing, CN\nJanuary 2000 to January 2003\nPrepare journal entries\n\u2022 Prepare financial and tax reports\n\u2022 Assist with annual budget reporting.']","[u'Master of Business Administration in Accounting', u'Master of Professional Accountancy in Professional Accountancy', u'Bachelor of Management in Accounting']","[u'University of California Riverside, CA\nJune 2019', u'Renmin University of China Beijing, CN\nJune 2009', u'Zhongnan University of Economics & Law Wuhan, CN\nJune 2000']","degree_1 : Master of Bsiness Administration in Acconting, degree_2 :  Master of Professional Accontancy in Professional Accontancy, degree_3 :  Bachelor of Management in Acconting"
0,https://resumes.indeed.com/resume/2b06640259b1f20f,"[u'Finance Manager\nAllstar Kia - Pomona, CA\nNovember 2011 to Present\nTyping contracts, usage of menu to upsell products, submitting deals. getting approvals. recapping deals.', u'Sales Representative\nBuena Park Honda - Buena Park, CA\nDecember 2009 to November 2011\nAssisting customers with information on their car purchase, great customer service, doing follow up & getting referrals & high CSI', u'Finance Manager\nOstrom Chevrolet - Montebello, CA\nOctober 2008 to November 2009\nUpselling menu, typing contracts, loan approvals, packaging & recapping, etc', u'Finance Manager\nEl Monte Chrysler Jeep Dodge - El Monte, CA\nMarch 2006 to September 2008\nCall banks, financial inst to get deals approvals, type contracts, sell warranties, packaging deals, etc', u'Finance Manager\nPuente Hills Mazda\nOctober 2005 to March 2006\nCity of Industry\n\nDealing with banks, financial inst and / or credit unions to get deals approved,\ndmv paperwork, warranties, accesories, csi, etc', u'Finance Manager\nPiente Hills Pontiac-GMC-Buick\nAugust 2000 to October 2005\nCity of Industry\n\ntyping contracts, selling extended warranties, accesories, sending deals to banks, getting approvals, packaging deals, re-caps, etc\nalways competing to get the best csi possible']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/8570205bd945ca98,"[u'Finance Manager/Director\nCarlsbad Volvo, Volvo Escondido - Carlsbad, CA\nNovember 2013 to November 2017\nI was responsible for the Finance Departments for both stores. I was mainly located at our Carlsbad store. Meet, greet, type all documents, and sell aftermarket products, especially Service contracts.I am an ASE Certified Automotive Technician which greatly enhanced my ability to provide our customers with this protection. I am certified as an AFIP Finance Professional. Having deals funded as quickly as possible, increasing back end profit, getting deals funded quickly, and, of course, being very aware of customer satisfaction. I have a long standing reputation as having spotless paperwork.', u'Finance Manager/Director\nCush Jaguar/Aston Martin - San Diego, CA\nSeptember 2001 to September 2009\nSame duties as Carlsbad Volvo job. Oversaw one other Finance Manager.I was also tasked to be the compliance officer for 4 of our stores.']",[u'Libereal Arts in Computer Science'],"[u'University of Texas Austin, TX\nMarch 1981 to June 1985']",degree_1 : Libereal Arts in Compter Science
0,https://resumes.indeed.com/resume/e59970602ee4df92,"[u'Finance Manager/Compliance Director\nRudolph Automotive Group - El Paso, TX\nJanuary 2004 to January 2016\nSubmit and approve deals\nRehash and fund deals\nTrain and organize staff\nResponsible for Compliance training and audits\nOffer and sell all finance products', u'Finance Director\nSunland Park Pontiac Buick GMC - El Paso, TX\nJanuary 1997 to January 2003\nSubmit and approve deals\nRehash and fund deals\nTrain and organize finance staff\nOffer and sell all finance products']",[u'Some college'],[u''],degree_1 : Some college
0,https://resumes.indeed.com/resume/4d046e36caa4150b,"[u'Finance Director\nPeake Bmw\nMay 2016 to March 2017', u'Finance Director\nMercedes-Benz\nDecember 2010 to August 2015', u'Finance Director\nEddie Tourelle\nDecember 2008 to December 2010', u'Finance Director\nBest Chev\nSeptember 2005 to January 2007', u'Sales Manager\nNorthshore VW\nOctober 2004 to September 2005']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/272e73d11bc20f22,"[u'Team Leader/Desk Manager/Finance manager\nTurtle Promotions LLC - Mount Vernon, WA\nJanuary 2010 to Present\n* Driving the business through a high-level of involvement in the day-to-day operations.\n* Managing the negotiation process with Sales Associates ensuring that customers understand their vehicle purchase options and pricing.\n* Analyzing the business to determine shortfalls and developing action plans to improve performance.\n* Engaging and motivating the team to achieve key goals, performance and expectations.\n* Appraising vehicles for trade.\n* Interact daily with Customers, Sales Associates, other Managers, Financial Services Manager, and support staff.', u""Finance Manager\nNorth Cascade Ford - Sedro-Woolley, WA\nJanuary 2008 to January 2010\n* Present credit service options and product protection choices to customers 100% of the time.\n* Ensure all necessary paper work is obtained efficiently and correct with each transaction and fully compliant with local, state and federal guidelines.\n* Ensure CSI is above group average.\n* Maintain F&I income at top 10% of the group.\n* Set and track personal sales goals on a daily, weekly, monthly and yearly basis.\n* Maintain CIT's to a minimum (fax fund/smart deal fund)"", u'Finance Manager\nDicks Makenzie Ford - Hillsboro, OR\nJanuary 2005 to January 2008\n* Generate finance income on all sold clients.\n* Promote Credit Life/Accident & Health sales.\n* Fills out F & I profit sheet.\n* Maintain a working knowledge or leases, ""balloons"", etc.\n* Acquire approval from lenders (including subprime deals).\n* Solicits extended warranty sales (ambulance companies).', u'Director of Finance\nCourtesy Ford - Portland, OR\nJanuary 2001 to January 2005\n* Protect the Dealership. Ensure all paperwork is completed accurately, timely, and compliant with all the local, state, and federal guidelines.\n* Manage- Oversee and manage the sales and desk process. Hold Business Managers accountable to the finance process to ensure consistent achievement of expected performance.\n* Train. Provide sales and finance team with scheduled training on process, products, and compliance.\n* Attend department head meetings as well as lead managers meetings.\n* Acquire financing for all deals that could not obtain approvals from finance managers (insure that the gross profit is intact)\n* Hold finance managers accountable for product penetration, presentation and per car average.\n* Work closely with comptroller to assure fast turnaround on money in money out.', u'Sales Associate\nThomason Ford - Gladstone, OR\nJanuary 1995 to January 2001']","[u'', u'diploma']","[u'Ford Finance School', u'Emma Samson High School']","degree_1 : , degree_2 :  diploma"
0,https://resumes.indeed.com/resume/50c41bd9ce8ff8a9,"[u'Finance Manager\nP&W BMW and MINI - Pittsburgh, PA\nJuly 2015 to March 2018\nResponsibilities Making sure all state and bank paperwork is correct, reviewing credit and brokerage between banks. Selling backend products, making sure all deals are funded and rebates are claimed. Desking deals, trade appraisal. Training sales staff.', u'Finance Manager\nRon Lewis Chrysler Jeep Dodge Ram - Cranberry, PA\nMarch 2012 to February 2015\nResponsibilities\nMaking sure all state and bank paperwork is correct, reviewing credit and brokerage between banks. Selling backend products, making sure all deals are funded and rebates are claimed. Desking deals, trade appraisal and figuring salesman commissions. Training sales staff.\nAccomplishments\nsalesman of the month\n\n\n\nSkills Used\ncomputer, sales', u'Salesman\nKelly Chrysler Jeep Dodge Ram - Township of Moon, PA\nOctober 2010 to March 2012']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/5ff9b858e2959d5d,"[u""Finance Manager\nMaguire's Ford - Hershey, PA\nAugust 2015 to Present\nI was the sole finance manager that handled all transactions with paperwork and the banks"", u'Finance Manager\nCiocca Honda - Harrisburg, PA\nAugust 2009 to August 2015\nStarted as a sales consultant and after the first year I was promoted to a Finance Manager. With that I worked with multiple banks and up sold customers to protect their investment.']",[u''],[u'Centra Dauphin High School'],degree_1 : 
0,https://resumes.indeed.com/resume/57deb9bb34939ea1,"[u'Finance Manager\nJoe lunghamer Chevrolet - Waterford, MI\nJuly 2017 to Present', u'Finance Director\nMike Erdman Nissan Cadillac\nOctober 2007 to May 2017\n* Call in all deals and rehash deals with the bank\n* Manage all contracts in transit and ensure timely funding of deals\n* Desk deals\n* Manage new car inventory\n* Work with sales personal to close deals\n* Managed 2 other F&I managers\n* Structured all deals to ensure funding\n* Spin high volume of deals while maintaining high PVR\n* Maintain 100% compliance\n* Established procedure to review all deals and maximize profit centers\n* Built a strong network of lenders for prime and sub-prime financing\n* Daily handling of CIT to ensure quick funding. E-contracting when possible\n* Extensive experience with sub-prime lending.']",[u'BS in Mechanical Engineering'],[u'Lawrence Technological University\nMay 2005'],degree_1 : BS in Mechanical Engineering
0,https://resumes.indeed.com/resume/8d45bc3922ae65b9,"[u'Finance Manager\nLazydays RV Supercenter - Johnstown, CO\nApril 2016 to Present', u'Marketing Manager\nUACC - Denver, CO\nMay 2015 to April 2016']","[u""Bachelor's in Marketing""]",[u'Merkantilt institutt Trondheim\nJuly 1986 to May 1988'],"degree_1 : ""Bachelors in Marketing"""
0,https://resumes.indeed.com/resume/940d908b414b7d8d,"[u'GENERAL SALES MANAGER\nPENSKE BUICK/GMC OF CERRITOS - Cerritos, CA\nJanuary 2016 to Present\nIn charge of sales, internet sales and finance departments. Help dealership get out of red numbers in a 90 day timeframe. Started working for company as finance manager, then sales manager and operating as General Sales Manger currently.', u'FINANCE MANAGER\nHARDIN HYUNDAI - Anaheim, CA\nJanuary 2014 to January 2016\nOne of five Finance Managers at number one rated Hyundai dealer in western region. Consistently surpassed companies\ngoals for bonus payout and high producer through Southwest Alarm/Replacement bonus plan. Typed an average of 70-100 deals per month with an average of 6 days to fund.\n-Consistently one of the top paid Southwest producers in alarm and replacement sales\n-Average gross per copy $1,300 - $1,650\n-Excellent customer service reviews and feedback from clients', u'FINANCE MANAGER/ DIRECTOR\nSTADIUM/ALHAMBRA NISSAN - Orange, CA\nJanuary 2010 to January 2014\nIn charge of selling back-end products such as service contracts, maintenance programs, alarms and more; on purchases/leases of both new and pre-owned vehicles. Fast and efficient with customers in a high traffic dealer, not\nleaving any money on the table.\n-Maintained high warranty penetration numbers and consistently met and surpassed company goals\n-Average gross per copy $1,800 - $2,000\n- education through weekly online training in both sales techniques and rules/regulations', u""FINANCE MANAGER\nHONDA CARS OF CORONA - Anaheim, CA\nJanuary 2002 to January 2009\nFirst job as finance manager. Referred to the position through a close family friend and without any previous experience;\nadapted/learned quickly to not only fit in at a high traffic dealer, not leaving any money on the table, but quickly became\none of the top producers in the finance department.\n-Contributed to winning the Honda President's Award\n-Maintained 85% + warranty/maintenance penetration\n-A.F.I.P. Certified""]",[u'Some college'],[u''],degree_1 : Some college
0,https://resumes.indeed.com/resume/5e9aaa1aa4582910,"[u'Finance Manager\nTsw Financial - Humble, TX\nJuly 2013 to Present\nPull Credit, Work deal on Dealertrack, Structure Loan, Help salesperson on which unit makes more, Talk to Finance companies to get deal approved, Write up a 4 square for salesperson, Print docs and sign\ncustomer, Get deal ready for funding, etc..', u'Finance Manager\nBest Buy Cars & Trucks - Houston, TX\nFebruary 2010 to July 2013\nPull credit, structure deals, submit deals, appraise trade ins, work with sales staff on upcoming\nappointments, print finance dcs, close deals, strip deals to go to funding, etc']",[u'Diploma'],"[u'Forest Brook High School Houston, TX']",degree_1 : Diploma
0,https://resumes.indeed.com/resume/e510b488536d2d93,"[u'Finance Integration Manager\nSGS North America - Rutherford, NJ\nFebruary 2016 to Present\n\u2022 Evaluation, planning, and execution of acquisition integration of financial systems and processes from due diligence to final ERP integration\n\u2022 Develop relationships with acquisition financial management to achieve harmonization with minimal business disruption\n\u2022 Coordinate with functional departments and create project teams during all phases of integration (HR, IT, Treasury, Legal, Tax/Compliance, AP, AR, and Finance Controllers)\n\u2022 Conduct postmortem and streamline/implement improved processes based on experiences', u'Senior Financial Analyst/Office Manager\nMichael J. Pinter CPA - Newfoundland, NJ\nJuly 2013 to February 2016\nSenior Financial Analyst/Office Manager\n\u2022 Client revenue and profitability reporting inclusive of ad-hoc financial analyses and reconciliations\n\u2022 Financial statement analyses and expense reconciliations\n\u2022 Annual budget planning and longer term strategic plan co-lead', u'Finance Director\nPricewaterhouseCoopers (PwC) - New York, NY\nJanuary 2009 to June 2013\nClients, Markets, & Industries and Process Solutions Leader\nManaged all centralized Financial, Human Capital, Compliance and Sales Pipeline reporting functions and governance of systems integration planning efforts to achieve optimal end to end solutions\n\u2022 Developed strategic Manpower and Resource Management Dashboard and reporting application\n\u2022 Designed and facilitated creation of Partner Portfolio Review and Portfolio Management applications to comply with PCAOB regulatory requirements\n\u2022 Liaison to Sector Finance and Chief of Staff relative to annual strategic client portfolio planning and pricing initiatives. Ensured profitability expectations were in line with leadership pricing strategy\n\u2022 Assurance Engagement Code Review Leader responsible for data quality and controls. Implemented rigorous review protocols ensuring profitability levels were appropriate for nature of service being performed\n\u2022 Participated in engagement economics training of Portfolio Manager Organization to aid in the support of client service teams', u'Finance Manager\nPricewaterhouseCoopers (PwC) - New York, NY\nJanuary 2006 to January 2009\nClients, Markets, & Industries and Cross Line of Service Management Reporting Leader\nManaged all development and execution of Assurance practice operational reporting\nDually responsible for management of Firmwide Management Reporting team charged with development, execution, and delivery of all operational reporting for the entire US Firm\nKnowledge Management Leader/Instructor responsible for managing data quality and integrity within all relational source data\n\u2022 Design, development, execution, and delivery of full suite of automated monthly and bi-weekly Assurance Market leadership reporting packages cascaded to Regional, Market, and Team Leaders. Centralized approach to reporting resulted in significant manpower savings and allowed regional operations team to focus on more value-added, detailed financial analyses and partner portfolio management\n\u2022 Development of robust Partner Client Demand/Revenue Budgeting application. Innovative application allowed creation and performance tracking of annual partner portfolio, client level detailed budget submissions for accountability and performance tracking\n\u2022 Led team of five highly technical reporting staff as the Cross Line of Service business/demand management liaison charged with the execution of Firmwide reporting standardization and centralization strategy. Active supporter of the Global Strategic Sourcing (GSS) model', u'National Finance Manager\nPricewaterhouseCoopers (PwC) - New York, NY\nJanuary 1998 to January 2006\nUS Transaction Services Finance/Operations Manager charged with administration of all reporting functions\nUS Financial Services Practice Reporting Leader responsible for development and execution of monthly Sector based reporting packages\n\u2022 Designed and implemented dashboard based financial reporting packages in conjunction with monthly results for National Transaction Services M&A practice\n\u2022 Managed staff development of three direct report team members\n\u2022 US Financial Services and Private Equity Cross Line of Service Markets Segmentation Reporting leader - developed sector based standard monthly industry reporting and drove the annual non-audit budgeting process\n\u2022 Process owner and manager for Assurance-wide Client Selectivity/Portfolio Management client initiatives\n\u2022 Proactively managed data quality and integrity of all downstream applications and reporting\n\u2022 Delivered technical/systems training for Assurance Finance staff']",[u'Bachelor of Science in Finance'],"[u""St. John's University Staten Island, NY\nAugust 1986 to May 1990""]",degree_1 : Bachelor of Science in Finance
0,https://resumes.indeed.com/resume/01976d35123e6050,"[u'Sales & Finance Manager\nWest Herr Nissan of Lockport\nMarch 2016 to Present\nInternet Sales Manager (13 Months)', u'Finance Manager\nHamburg Mitsubishi\nCurrently Employed 7 Months)\nLooking for a position with a much more competitive pay plan, and with more meaningful benefits for my family.']","[u'Associates degree in Service', u'', u'in Criminal Justice / Psychology', u'in Canisius Leadership Committee', u'']","[u'Buffalo State College\nJanuary 2014', u'Canisius High School\nJanuary 2012 to January 2013', u'University of Rhode Island\nJanuary 2013', u'University of Rhode Island\nDecember 2012', u'Current state & school record holder\nJanuary 2011 to January 2012']","degree_1 : Associates degree in Service, degree_2 :  , degree_3 :  in Criminal Jstice / Psychology, degree_4 :  in Canisis Leadership Committee, degree_5 :  "
0,https://resumes.indeed.com/resume/ebbfcfb9eb0abcb0,"[u'OFFICE MANAGER/FINANCE OFFICER\nVERDE VALLEY ALTERNATIVE TRANSPORTATION SERVICES, LLC\nJune 2004 to December 2017\nI was responsible for payroll and customer services. I was also in charge of the office. I ran the dispatch station and the general office duties. I was responsible for customer complaints, services, handling the car clubs for this busy tow truck company. I was also in charge of paying all the company bills and doing their taxes. Occasionally I would hop in a truck and run a service call if they got behind in calls.']",[u'ASSOCIATES DEGREE'],[u'YAVAPAI COLLEGE\nJanuary 2014 to January 2018'],degree_1 : ASSOCIATES DEGREE
0,https://resumes.indeed.com/resume/9f9e42fd1bc8b352,"[u'Finance Director, Floor Manager\nGulf Coast Auto Brokers, Inc - Sarasota, FL\nNovember 2009 to Present', u""Finance Director\nScotti's Auto Sales - Sarasota, FL\nMay 2008 to November 2009"", u'General Sales Manager\nMarine Dynamics - Englewood, FL\nJune 2006 to May 2008', u'Sales Manager, Finance Director\nLand Rover Southpointe - Sarasota, FL\nJune 2005 to June 2006', u'Finance Manager, Closer\nLazy Days RV Center - Seffner, FL\nOctober 2003 to June 2005']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/9500fbad8f884191,"[u""Finance Manager - Thompson Hyundai - Mazda\nTHOMPSON AUTOMOTIVE GROUP - Baltimore, MD\nJanuary 2014 to January 2016\nRecruited to join the management team of Maryland's longest tenured dealership group, established in 1929.\n\u2022 Increased PVR from $835 to $1160 within initial sixty days of overseeing department with over 60% of revenue being generated from the sale of ancillary financial services products. Surpassed $1100 PVR for fifteen consecutive months settling an average of 74 deals per month."", u'Finance Manager - Fitzgerald Toyota - Hyundai - Subaru - Buick - GMC\nFITZGERALD AUTO MALLS INC - Rockville, MD\nJanuary 2005 to January 2014\n(2005-2009; 2011-2014)\nConsistently surpassed $1000 PVR while maintaining CSI in top 10% within the organization. Settled up to 122 deals monthly in a high volume environment.\n\u2022 Adjusted to a fixed pricing structure for virtually all facets of auto purchases. Eliminated contracts in transit issue within the department by focusing on attention to detail while increasing service contract and gap penetration by over 20%.', u""Finance Manager\nMARTENS VOLVO - Washington, DC\nJanuary 2009 to January 2010\nManaged and operated the F&I department for DC's only remaining new car franchised dealership (Volvo/VW) handling a high concentration of second chance deals with an average of 45-50 big-ticket finance deals monthly."", u'Finance Manager\nFREEDOM AUTOMOTIVE GROUP - Chesapeake, VA\nJanuary 2000 to January 2003\nRecruited to the management team of a well-established dealership group of four franchises in the Hampton Roads area.\n\u2022 Supervised three assistants servicing 250-300 units monthly. Increased departmental revenue by $450K within fifteen months by implementing streamlined presentation techniques.\n\u2022 Instrumental in the organization being awarded Ford Motor Company\'s prestigious ""Blue Oval"" designation.\n\u2022 Achieved record level customer satisfaction index (CSI) scores by focusing on improved disclosure and product sales initiatives.\n\u2022 Substantially increased (100%+) service contract and credit insurance policy sales.', u'Finance Manager\nBAY CHEVROLET CORPORATION - Norfolk, VA\nJanuary 1991 to January 1999\n(1991-1995; 1997-1999)\n\u2022 Serviced 110-130 deals monthly with a high concentration of used car and sub-prime applicants.\n\u2022 Directly responsible for a 160% increase in total departmental sales volume through a concerted effort to train staff in selling extended service contracts and other financial/insurance products.\n\u2022 Increased annual Finance Department revenue from $420 thousand to $1.1 million within two years through effective sales and customer relations efforts. Reduced charge-backs 56% by educating clients in features and benefits of ancillary products.']",[u'Bachelor of Science in Business Administration in Management and Marketing'],[u'UNIVERSITY OF SOUTH CAROLINA'],degree_1 : Bachelor of Science in Bsiness Administration in Management and Marketing
0,https://resumes.indeed.com/resume/37e00944a32e0b92,"[u'Finance Manager\nBank of Venezuela\nJanuary 2009 to March 2011', u'Manager\nBanco de la Vivienda (Venezuela)\nJanuary 2006 to January 2009']","[u'Economista', u'Pol\xedt\xf3logo', u'Especializaci\xf3n Cooperaci\xf3n Internacional', u'English Medio']","[u'Univeridad Central de Venezuela', u'Universidad Santa Maria', u'Universidad Complutense de Madrid', u'CVA Venezuela']","degree_1 : Economista, degree_2 :  Pol\xedt\xf3logo, degree_3 :  Especializaci\xf3n Cooperaci\xf3n Internacional, degree_4 :  English Medio"
0,https://resumes.indeed.com/resume/fce17bcc99818c98,"[u'Finance Clerk\nCity of Villa Rica - Villa Rica, GA\nJune 2016 to Present\nI started off in the Water Department as a Customer Finance Representative - Establish new service accounts / collect customer payments / prepare and enter daily deposits / reconcile month end deposits. Promoted to Finance Clerk - Approve purchase requests / input purchase requisitions / issue purchase orders / enter month end journal entries / prepare monthly bank reconciliations.', u""Office Manager\nHeard County Water Authority - Franklin, GA\nAugust 2002 to October 2015\nPrepared bi-weekly payroll / all aspects of H/R functions / A/P / Prepared monthly financial statements / maintained accurate and timely bank reconciliations for eight accounts / entered monthly journal entries / assisted with annual budget preparation / prepared for annual audit / authorized customer refunds / prepared year-end W-2's and 1099's.""]",[u'No Degree in Accounting'],"[u'West Georgia Technical College Carrollton, GA\nJanuary 1995 to January 1997']",degree_1 : No Degree in Acconting
0,https://resumes.indeed.com/resume/352b991cee1d18e3,"[u'Business/finance manager\nRudy Luther Toyoyta - Golden Valley, MN\nFebruary 2010 to August 2013\nSales and Finance']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/096d1484965a3482,"[u'Finance Manager\nM&H Fire Equipment Inc. - Scottsboro, AL\nDecember 1992 to Present\nResponsible for accounts receivable, accounts payable and collections. Setting up new vendor accounts and sales calls for new business. I have been in Business since 1992. The company is very stable. I have an office manager that takes care of the daily operations. I work from home and visit with my employees everyday.', u'Supervisor\nUSPS Service - Scottsboro, AL\nAugust 1998 to December 2015\nI was Supervisor of 35+ employees for 3 years. I worked as a city letter carrier for 15 years. I have a strong back round in customer service through both positions. As a carrier, one of my responsibilities was to promote shipping through a program called Customer Connect. I called on Unclaimed Baggage Center because while delivering mail I noticed our competition was picking up a large number of parcels. I showed them how we could save them money through this program. Provide them with all the shipping materials at no cost. We landed the account. When I resigned from the postal service we were picking up 200 packages daily.']",[u'High school or equivalent in General'],"[u'Scottsboro High School Scottsboro, AL']",degree_1 : High school or eqivalent in General
0,https://resumes.indeed.com/resume/3cccd76a8aca644c,"[u'Finance coordinator\nCastillo and Mulkay - North Bergen, NJ\nAugust 2014 to Present\n\u2022 Proactivity manage co-pay to meet financial objectives\n\u2022 Receive and answer correspondence from patient to insurance companies\n\u2022 Create weekly and monthly reports\n\u2022 Maintain inventory of material and supplies\n\u2022 Review and inspected all products\n\u2022 Prepare daily billing activity report\n\u2022 Handle invoices & new contracts\n\u2022 Submit claims via e-filling or hard copy\n\u2022 Maintain dental equipment, and performed quality control\n\u2022 Process incoming/outgoing mail, schedule appointments/manage\n\u2022 Handle confidential information and communication with all levels of management\n\u2022 Up date prices according to the market', u'Office Manager\nRoger Doyle Dental Office - Jersey City, NJ\nAugust 2004 to March 2013\n\u2022 Collected and recorded patient data\n\u2022 Coordinated with patient insurance companies\n\u2022 Managed Payroll\n\u2022 Managed inventory\n\u2022 Tracked and managed office invoices\n\u2022 Took Dental X-Rays\n\u2022 Scheduled and coordinated attendance continuing education courses']","[u'Candidate for Masters of Business in Health Care Administration', u'Bachelor in Arts and Science in Biology', u'Associate in Arts in Early Childhood Education']","[u""Saint Peter's University\nMay 2019"", u""Saint Peter's University\nMay 2014"", u'Hudson Community College\nMay 2012']","degree_1 : Candidate for Masters of Bsiness in Health Care Administration, degree_2 :  Bachelor in Arts and Science in Biology, degree_3 :  Associate in Arts in Early Childhood Edcation"
