,resume,work_exp,edu,univ,education_json
0,https://resumes.indeed.com/resume/cd510912d07f98af,"[u'Sales experience sales manager\nrc motors - Miami-Dade County, FL\nMay 2010 to May 2015\nRan a 50 car lot made the owner a lot of money sales experience. Highly motivated never take no for a answer.\nIts a numbers game always have high numbers.']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/17d54170b6c43f8f,"[u'Sales Manager\nMetroComm 3 - New York, NY\nApril 2014 to Present\nHired and trained all sales staff for new store location. Determined merchandise price\nschedules and discount rates. Monitored customer preferences to determine focus of sales\nefforts. Created and directed sales team training and development programs']",[u'High school Diploma'],[u'William Cullen Bryant HIgh School\nJanuary 2012'],degree_1 : High school Diploma
0,https://resumes.indeed.com/resume/8fb2a1a3c94e362f,"[u'Sales Manager\nJCPenney - Albuquerque, NM\nAugust 2016 to September 2017\nAppliance sales, managing a team of four. Quotas meet monthly. 30,000 to 40,000 monthly in sales.', u""Sales Manager\nAaron's sales and lease - Albuquerque, NM\nJuly 2010 to August 2016\nResponsibilities\nResponsible for sales team, marketing, advertising, produce leads, closing out sales, deposits,auditing, and phones sales.\n\nAccomplishments\nTravelled to numerous stores as top seller in albuquerque. Increased sales at stores, redirected sales team leading to a growth in customers and sales. Promoted from Driver to CSR, Account Manager, to Sales Manager.\n\n\n\nSkills Used\nCustomer service, ambitious, initiative,positive attitude. Computer skills, excel, bank deposits..""]",[u'general education degree in General education'],"[u'Albuquerque job Crops Albuquerque, NM\nJanuary 2004 to January 2005']",degree_1 : general edcation degree in General edcation
0,https://resumes.indeed.com/resume/8bbd23a32efb7a40,"[u'Sales Manager\nDial America Inc - Middleburg, OH\nJanuary 2010 to January 2018\nProject manager for all assigned campaigns\n\u25cf Ensure all Corporate, Contact Center and client sales expectations\n\u25cf Monitor agents performance, program quality and integrity\n\u25cf Training and ongoing development of sales agents\n\u25cf Developed and implemented promotional programs', u'Sales Manager\nThe Portaro Group - Cleveland, OH\nMay 2005 to November 2010\nIdentify/qualify leads through telephone and face-to-face cold calls\n\u25cf Identify and manage specific territory based on business potential\n\u25cf Developed/ implement daily, weekly and monthly prospecting / sales goals\n\u25cf Established and fostered customer rapport\n\u25cf Utilize computer reports to manage territory']","[u'Bachelor of Science in Business Administration', u'in Pre-professional Business Administration']","[u'Central State University Wilberforce, OH', u'Lorain County Community College Elyria, OH']","degree_1 : Bachelor of Science in Bsiness Administration, degree_2 :  in Pre-professional Bsiness Administration"
0,https://resumes.indeed.com/resume/bfe6ebca7e448e01,"[u'Sales Manager\nWireless Advocates - Sacramento, CA\nMay 2014 to Present\n1.Schedule sales rep. According to the business\n2. Audit paperwork to make sure the sales transaction was done correctly.\n3. Coach and train: role play to find better ways to make more money.', u'store manager\nsprint - Los Banos, CA\nFebruary 2012 to February 2014\nResponsibilities\nMaintain sales, schedules,staffing,coaching and training, look for ways to make more sales.\n\nAccomplishments\n4 Months in a row being #1 in sales in the district\n\n\n\nSkills Used\nMaximizing sales with accessories, performance training']",[u'deploma in general'],"[u'independence high school San Jose, CA\nJanuary 1985 to January 1989']",degree_1 : deploma in general
0,https://resumes.indeed.com/resume/e472635d18fde8d4,"[u'Sales Manager\nSUPERSHUTTLE INTERNATIONAL - Denver, CO\nJuly 2017 to September 2017\nDeveloped and implement annual sales and marketing plans to increase revenues.\n\u25cf Developed and maintained weekly and monthly sales reports for the\nDirector of Sales.\n\u25cf Responsible for developing group manifests and inputting\nreservations.\n\u25cf Worked closely with local associations to develop ongoing\nrelationships.\n\u25cf Negotiated local corporate contracts for ongoing agreements with\nSuperShuttle.', u'Area Sales Manager\nARBONNE INTERNATIONAL - Aurora, CO\nSeptember 2010 to July 2013\nAttended monthly Chamber of Commerce luncheons, weekly BNI\nnetworking functions as a networking tool to increase my clientele and promote company business.\n\u25cf Prospected daily to a variety of markets including corporations, health\norganizations, local businesses to increase awareness of the Arbonne\nproducts to enhance a healthy lifestyle.\n\u25cf Managed and trained a team of people with their Arbonne businesses while teaching them how to prospect and network.\n\u25cf Traveled to Arizona, New Jersey and Nevada to develop a team\nnationwide.\n\n\u25cf Participated in product launches and developed strategies to teach\nothers how to effectively sell the Arbonne product.', u'Sales Support\nSPRINT/NEXTEL COMMUNICATIONS - Lone Tree, CO\nJune 2002 to August 2010\nMaintained high profile of local corporate accounts, including but not\nlimited to SuperShuttle, Siemens, Phoenix Fire & Police for a total\nrevenue of $1-2 million.\n\u25cf Conducted 10-12 in person sales calls each week.\n\u25cf Responsible for weekly reports and updated business portfolio/CRM\ndatabase.\n\u25cf Established and maintained effective and cooperative working\nrelationships with Dealers, Purchasing Managers, VP Finance and\nSales.\n\u25cf Responsible for monitoring and maintaining assigned accounts,\ncustomer calls, account adjustments, small balance write offs, customer\nreconciliations and processing credit memos.']","[u'', u'']","[u'COMMUNITY COLLEGE OF HOUSTON\nJanuary 1997 to January 1998', u'BROOKDALE COMMUNITY COLLEGE\nJanuary 1997']","degree_1 : , degree_2 :  "
0,https://resumes.indeed.com/resume/58a9b37dda65a0d1,"[u'General Manager/General Sales Manager\nMercedes-Benz of Akron - Akron, OH\nJanuary 2011 to March 2016\nTook store from $697,000 in profit to $1,800,000 in profit within first year. For 2015 we exceeded $2,600,000\nRan top 5 highest new PVR in 18 state region at just over $6,500\nWon store\'s first ever ""Best of the Best"" award.\nReview financial statements, sales and activity reports, and other performance data to measure productivity and goal achievement and to determine areas needing cost reduction and program improvement. Daily KPI reviews\nManage staff, preparing work schedules and assigning specific duties.\nDetermine staffing requirements, and interview, hire and train new employees, or oversee those personnel processes.\nPlan and direct activities such as sales promotions, coordinating with other department heads as required.', u""Sales Manager\nMotorcars Toyota - Cleveland Heights, OH\nMarch 2008 to November 2010\nPlan and direct staffing, training, and performance evaluations to develop and control sales and service programs.\nMonitor customer preferences to determine focus of sales efforts.\nConducted one on one's to keep every employee focused on goals, and maximum production\nRe-established internet department to add additional 50 plus sales per month"", u'Sales Manager\nLexus of Akron-Canton - Green, OH\nOctober 2007 to March 2008\nPlan and direct staffing, training, and performance evaluations to develop and control sales and service programs.\nBrought focus on raising gross while raising CSI scores to reach top performance marks\nMonitor customer preferences to determine focus of sales efforts.\nDirect & teach finance department to raise profitability per copy', u'Sales Manager, Finance Manager, Internet Sales Manager\nToyota of Bedford - Bedford, OH\nOctober 2003 to September 2007\nResolve customer complaints regarding sales and service.\nPlan and direct staffing, training, and performance evaluations to develop and control sales and service programs.\nReview operational records and reports to project sales and determine profitability.\nMonitor customer preferences to determine focus of sales efforts.\nRecruit staff members and oversee training programs.\nBuilt internet department to 80 plus sales every month. It was the top permoning financial department win the entire store', u'Sales, Internet Sales Manager\nMetro Toyota - Brookpark, OH\nOctober 2000 to October 2003\nGreet customers and ascertain what each customer wants or needs.\nMaintain records related to sales.\nEstimate and quote trade-in allowances.\nHandle all internet leads\nManage dealership website']","[u'', u'in Education', u'in Education/Business']","[u'Solon High School Solon, OH', u'University of Toledo Toledo, OH', u'Cleveland State University Cleveland, OH']","degree_1 : , degree_2 :  in Edcation, degree_3 :  in Edcation/Bsiness"
0,https://resumes.indeed.com/resume/396c3ede0fdf0fc5,"[u'Sales Manager\nDiaz Jewelry - Grand Rapids, MI\nFebruary 2013 to Present\nHedilberto Diaz (616) 452-1355']","[u""Bachelor's of Science in Nursing"", u'in Certified Nurse Assistant', u'H.S Diploma']","[u'DAVENPORT UNIVERSITY\nSeptember 2016 to May 2020', u'KENT CAREER TECH CENTER\nSeptember 2014 to May 2016', u'EAST KENTWOOD HIGH SCHOOL\nJanuary 2016']","degree_1 : ""Bachelors of Science in Nrsing"", degree_2 :  in Certified Nrse Assistant, degree_3 :  H.S Diploma"
0,https://resumes.indeed.com/resume/44716f9fd6d79645,"[u'Sales Manager\nAmerican Reading Club - Cumming, GA\nJune 2007 to July 2013\nDeveloped policies and procedures.Hired and trained all sales staff. Created and directed sales team training and development programs. Managed sales staff of 30 - 40 members. Wrote sales scripts and implemented new programs. Maintained friendly and professional customer interactions. Preformed QA on sales for customer retention. Ran predictive dialer and managed all call list.']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/e4463f81986f3453,"[u'Sales Manager\nGroup 1 Automotive - San Antonio, TX\nJune 2016 to June 2017\ntrained and managed salespeople, inventory, and closed deals', u'Sales Manager\nAransas Autoplex - Aransas Pass, TX\nMay 2014 to June 2016\ntrained and managed salespeople, inventory and closed deals', u'General Sales Manager\nRoger Beasley Mazda - Austin, TX\nJanuary 2012 to May 2014\nResponsible for overseeing new and used car departments\nManaged salespeople, managers and inventory', u'Sales Manager\nGroup 1 Automotive - Austin, TX\nApril 2004 to December 2011\ntrained salespeople, managed inventory, closed deals']",[u'High school or equivalent'],[u'Normangee High School United States'],degree_1 : High school or eqivalent
0,https://resumes.indeed.com/resume/bcb77089f90e8576,"[u""Store Manager/ Sales Manager\nRent - A - Center - Bronx, NY\nJanuary 2014 to Present\n\u2022 Primary function was to setup Rent to Own agreements (Greet, Ask Show, Close).\n\u2022 Improved the quality of Life for our Client's as well as my Co-Workers.\n\u2022 Frequent involvement with training and developing newly hired employees on the following day to day procedures: Cold Calling, Warm Leads, Collections, Repossessions, Client Concerns & Complaint's, all of which were handled with a Salesman's touch, (Greet, Ask, Show, Close)."", u'Sales Manager\nBally Total Fitness - Bronx, NY\nJanuary 2001 to January 2009\n\u2022 Supervised a staff of 35+ including instructors, trainers and maintenance personnel.\n\u2022 Maintained customer satisfaction by providing members individual attention based on their goals\n\u2022 Oversaw the day-to-day operations of the following departments: Front Desk, Pool, Personal Training, Child Care, Sales, and Maintenance departments\n\u2022 Engaged in extensive customer service regarding memberships, class schedules, dues, and respond to any concern voiced by members.']",[u'B.A in Magna Cum Laude Graduate'],"[u'Mercy College Dobbs Ferry, NY\nJanuary 2009 to January 2012']",degree_1 : B.A in Magna Cm Lade Gradate
0,https://resumes.indeed.com/resume/279b355d08e26b7c,"[u'Sales Manager\nLane Bryant - Sacramento, CA\nOctober 2015 to Present', u'Office Manager\nTransition counseling Services - Minneapolis, MN\nMay 2014 to March 2017\nGymboree Bloomington, MN 10/12/04/14']",[u'Diploma'],"[u'Columbia Heights High School Columbia Heights, MN']",degree_1 : Diploma
0,https://resumes.indeed.com/resume/d0c75db6e1528dc9,"[u'Manager\nCustom communication AT&T - Dickson, TN\nAugust 2017 to November 2017\nDevelop employees for growth and promotion by delegating appropriate\nresponsibilities and inspecting completion.\n\u25cf Ensure every seller follows the AT&T Experience and executes on all 5 Key\nBehaviors.\n\u25cf Provide superior customer service and meet expected company goals and expectations.\n\u25cf Properly staff during hot zones and meet business needs, training and special\nevents such as product launches.\n\u25cf Instill a sense of pride and ownership in store appearance - where all\nemployees understand their store is the face of AT&T to every customer.\n\u25cf Responsible for developing new hires for your location during and after class\ntraining.\n\u25cf Coaching team with 1on1 DIRECT feedback role, as well as setting action\nplans using SMART goals.\n\u25cf Perform other duties and meet deadlines as assigned by Company Leadership.', u""Manager\nAbsolute Wireless sprint - Nashville, TN\nMarch 2017 to June 2017\nPerform as a role model for all employees in the location.\n\u25cf Achieve personal sales goals as well as assist employees with closing sales and customer service.\n\u25cf Drive sales performance through coaching and training.\n\u25cf Stay up to date on all industry information and technology.\n\u25cf Maintain and enforce all visual appearance standards.\n\u25cf Maintain all location operations including inventory, daily paperwork,\nschedules, and loss prevention.\n\u25cf Conduct employee reviews, 1 on 1's, meetings, and trainings."", u'Sales\nSprint - Orlando, FL\nMay 2015 to January 2017\nBuild customer confidence by actively listening to their concerns and giving the right feedback.\n\u25cf Keep current on market and product trends to effectively answer customer\nquestions.\n\u25cf Troubleshooting and (in some cases) repairing wireless devices belonging to customers who enter the retail location with operational issues.\n\u25cf Identifying and acting upon opportunities to up sell additional products and/or services to new and existing customers in order to maximize transactions.\n\u25cf Developing and maintaining long-term relationships with wireless customers.\n\u25cf Performing various cash-handling procedures including cash-ins, cash-outs, and drawer audits.\n\u25cf Consistently meeting or exceeding all personal sales/performance targets.', u'Manager\nMary - Nashville, TN\nMay 2011 to April 2015\nDetermine the sale price for the merchandise to customers\n\u25cf Assigning daily responsibilities for up to five employees\n\u25cf Provides assistance to customers in the selection and purchasing of wireless\ntelecommunication products and services.\n\u25cf Order and receives merchandise\n\u25cf Answers customer questions and resolves customer service issues related to phone bills, equipments, products and services.\n\u25cf Maintains store and merchandise in proper condition.\n\u25cf Quality assurance and filling weekly report regarding sale volume, cash flow and recommendations to be implemented in the store', u'Agent\nHotel-Front - Cairo, EG\nJanuary 2009 to April 2011\nCorporate and personal reservation center.\n\u25cf Front desk duties to receive customers.\n\u25cf Credit processing and clearance.\n\u25cf Check/ in and check / out hotel guests.\n\u25cf Customer services including daily meetings with different department\nmanagers.', u'Sales\nindividual - Cairo, EG\nMay 2008 to April 2010\ncustomers.\n\u25cf Covering several cities in Egypt.\n\u25cf Participate in preparation of training programs to new agents.']","[u""Bachelor's""]",[u''],"degree_1 : ""Bachelors"""
0,https://resumes.indeed.com/resume/97668f01b1db40c2,"[u'Sales Manager\nNissani Bros. Hyundai - Culver City, CA\nJanuary 2018 to Present\nIncreased revenues by 100 % within the first month as Sales Manager.\nSupervised a sales force of 20 sales associates.\nContacted customers by phone and email in response to inquiries.\nPromptly resolved all customer requests, questions and complaints.', u'Sales Manager\nPuente Hills Nissan - Industry, CA\nAugust 2017 to January 2018\nRecruited, interviewed and hired individuals who would add value, dedication and knowledge to the sales team.\nCoached employees in successful selling methods and encouraged cross-selling additional products and services.\nSupervised a sales force of 10 sales associates.\nSupported the sales team in writing proposals and closing contracts.\nClosed deals and maximized profit for company and sales staff', u'Sales Manager\nFord of West Covina - West Covina, CA\nFebruary 2016 to August 2017\nBuilt relationships with customers and the community to establish long-term business growth.\nPromptly resolved all customer requests, questions and complaints.\nContacted customers by phone and email in response to inquiries.\nTrained all incoming sales team members.\nIncreased revenues by 60 % within the first year as Sales Manager.\nRecruited, interviewed and hired individuals who would add value, dedication and knowledge to the sales team.\nCoached employees in successful selling methods and encouraged cross-selling additional products and services', u'Assistant Sales Manager\nPuente Hills Ford - Industry, CA\nFebruary 2014 to January 2016\nRecruited, interviewed and hired individuals who would add value, dedication and knowledge to the sales team.\nCoached employees in successful selling methods and encouraged cross-selling additional products and services.\nHired 20 sales representatives over a 1year-long period.\nSupported the sales team in writing proposals and closing contracts.\nClosed an average of 80 deals per month\nContacted customers by phone and email in response to inquiries.\nPromptly resolved all customer requests, questions and complaints.\nMaximixed profit for company\nE']",[u'Bachelor of Science in Chemistry'],"[u'Cal State Fullerton Fullerton, CA']",degree_1 : Bachelor of Science in Chemistry
0,https://resumes.indeed.com/resume/8e87c11aa9541c4b,"[u'Sales\nHoyt highfill and assc.\nJune 2005 to Present\nI have worked in a variety of sales positions such as associate to manager. I have worked 10000 sq foot showrooms all the way up to 100000 in Louisiana. I am looking to settle into a good company that takes care of their people.', u'Sales manager\nMattress Firm\nJanuary 2016 to November 2017', u""Sales\nSleepy's\nAugust 2010 to January 2016\nSales manager and professional.""]",[u'High school or equivalent'],[u'Manhiem township'],degree_1 : High school or eqivalent
0,https://resumes.indeed.com/resume/1e305ab2f007d2df,"[u'Sales Manager\nAudi of Huntington - Huntington, NY\nFebruary 2016 to Present\nBurns Auto Group\nGSM Position\nTrainer', u'Sales Manager\nBurns Auto Group - Long Island, NY\nMay 2011 to Present\nNew car sales manager\nUsed car sales manager\nSales Trainer']","[u'in Criminal Justice', u'High school diploma']","[u'Nassau Community College Uniondale, NY\nJune 1988', u'Great Neck North High School Great Neck, NY\nJune 1986']","degree_1 : in Criminal Jstice, degree_2 :  High school diploma"
0,https://resumes.indeed.com/resume/0e921c7e90d26694,"[u'Sales Manager\nMy duties as sales manager are and including all facets of design, use, pricing, training of staff.']",[u'HS'],[u''],degree_1 : HS
0,https://resumes.indeed.com/resume/e569f30446bed189,"[u'Sales Director\nLawSudo\nSeptember 2017 to Present\nManaging all the sales processes, from training to new customer acquisitions. Incorporating years of experience matched with the latest industry technology and software. Opening up new verticals to a new aged process of marketing.', u'Sales Manager\nOutboundEngine\nSeptember 2015 to August 2017\nDirected and oversaw sales policies, objectives and initiatives. Set short- and long-term sales strategies and evaluate effectiveness of current sales programs. Managed and trained over 100 successful Sales Representatives to meet and exceed their quotas. Worked closely with Marketing to write scripting for the entire Sales team.\nEmployee of the Month - Sales - May 2017, February 2017', u'Sr. Sales Manager\nYodle (Profitfuel)\nMay 2008 to September 2015\nEstablished sales objectives by forecasting and developing annual sales quotas for regions and territories. Contributed to team effort by accomplishing related results as needed. Managed, developed, coached, and motivated the sales force to develop their skill to ensure that a high professional standard is achieved and monthly sales target are met. Assessed the strengths and weaknesses of the sales team and managed the sales program accordingly. Provided on-the-ground support for sales associates as they generate leads and close new deals.', u'Sales Manager\nMCI Corporation\nMarch 2002 to May 2008']",[u'High School Diploma'],"[u'Round Rock High School Round Rock, TX\nJanuary 1996 to January 1999']",degree_1 : High School Diploma
0,https://resumes.indeed.com/resume/21d0e3cac330e817,[u'Sales Manager\nSilver pond investment\nJanuary 2016 to December 2017'],[],[],degree_1 : 
0,https://resumes.indeed.com/resume/0dec703d4afa320a,[u'Sales Manager'],[u'Graduate .Enginnering'],[u''],degree_1 : Gradate .Enginnering
0,https://resumes.indeed.com/resume/5b87d725f94342c4,"[u'General Sales Manager\nBalise Auto Group - Hyannis, MA\nApril 2016 to Present\nResponsibilities\n\u2022Conduct the day-to-day management of the sales department, including negotiating, deal consummation, advertising, marketing, training, motivating and leading a sales staff of up to 13. Head quality assurance and customer satisfaction programs; ensure deliverables met or exceeded client expectations.\n\u2022Responsible for New and Pre-owned inventory, including turnover and procurement.\n\u2022Work directly with executive management to ensure monthly, quarterly and yearly financial goals are met.', u'Sales Manager\nAntonino Auto Group-Girard Nissan - Groton, CT\nApril 2013 to December 2015\nResponsibilities\n\u2022Conduct the day-to-day management of the sales department, including negotiating, deal consummation, advertising, marketing and training, motivating and leading a sales staff of up to 9. Head quality assurance and customer satisfaction programs; ensure deliverables met or exceeded client expectations.\n\u2022Responsible for new and pre-owned inventory, including turnover and procurement.\n\u2022Work directly with executive management to ensure monthly, quarterly and yearly financial goals are met.\n\u2022Nissan Certified Manager', u'Sales Manager\nMetro Motor Group- - Johnston, RI\nJanuary 2012 to January 2013\nConduct the day-to-day management of the sales department, including negotiating, deal consummation, advertising, marketing and training, motivating and leading a sales staff of 20. Headed quality assurance and customer satisfaction programs; ensure deliverables met or exceeded client expectations.\n\u2022 Responsible for New vehicle inventory, including turnover and procurement.\n\u2022 Worked directly with executive management to ensure quarterly financial goals were met.\n\u2022 Honda Certified Manager', u'Sales Manager\nCapistrano Nissan - San Juan Capistrano, CA\nJanuary 2006 to March 2011\nConducted the day-to-day management of the sales department, including negotiating, deal consummation, advertising, marketing and training, motivating and leading a sales staff of 14.\n\u2022 Headed quality assurance and customer satisfaction programs; ensured deliverables met or exceeded client expectations. Responsible for New vehicle inventory, including turnover and procurement.\n\u2022 Worked directly with executive management to ensure quarterly financial goals were met.', u'Sales Manager\nSouth Coast Harley-Davidson - Chula Vista, CA\nFebruary 2005 to August 2005\nRan daily operations of the sales department, including negotiating, deal turnovers and consummation, advertising, marketing, training, motivating and leading a sales staff of 5.\n\u2022 Responsible for $3 Million in inventory, including turnover and procurement.\n\u2022 Increased overall dealership sales by more than 300% YOY.', u'Sales Manager/Finance Manager\nConcord Chrysler-Jeep - Concord, MA\nJuly 2003 to December 2004\nManaged the operations of the sales and finance departments, including deal turnovers, negotiating and consummation, advertising, marketing, training, motivating and leading a sales staff of 9.', u""Sales Manager\nGallery Automotive Group - Norwood, MA\nJune 1996 to May 2003\nAssisted the General Sales Manager in the daily operations of the sales department, including deal turnovers, negotiating and consummation, training, motivating and leading a sales staff of 12.\n\u2022 Contacted customers after the sale for customer service and satisfaction.\n\u2022 Reported retail sales to the manufacturer.\n\u2022 Responsible for $5 Million in inventory, including turnover and procurement\n\nLease Portfolio Director/Internet Sales Manager:\n\u2022 Facilitated the purchase and lease of 250 automobiles in 15 months, using the company website and affiliated automotive lead generators, such as CarsDirect.Com, Cars.Com, Greenlight.Com, and others.\n\u2022 Increased overall dealership sales by an average of 16 units per month, with an incremental revenue increase of approximately $300,000 per month.\n\u2022 Solicited customers with upcoming lease expirations for repeat leasing, purchases, and refinancing packages. Increased customer retention and repeat business from 25% to 70% within the first year.\n\nFinance Manager:\n\u2022 Administered day-to-day operations of the Finance Department of one of the area's most successful luxury auto dealerships. Provided consultations and sales options for customers, processed credit applications and delivery of hundreds of vehicles.\n\n."", u'Finance Manager\nSeekonk Isuzu - Seekonk, MA\nFebruary 1992 to June 1996\nAdministered day-to-day operations of the Finance Department. Provided consultations and sales options for customers, processed credit applications and delivery of hundreds of vehicles, assisted the Sales Manager in day-to-day operations of the Sales Department, including deal turnovers and consummations\n\n\u2022 Sales Consultant: Facilitated the purchase and lease of an average of 15 units per month. Awarded Sales Consultant of the Year for 1993 and 1994, Promoted to Finance Manager in less than two years.']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/9665044adb257d1f,"[u'Sales Associate\nBIG BANG VAPE CO, LLC - Roswell, GA\nApril 2015 to Present\npromoted to District Manager\n- Constant communication with management team\n- Created training methods for associates on new product line\n- Distribution and Marketing\n- Oversee and curate friendly environment of all locations to ensure\ncustomer satisfaction\n- Problem solving with all day to day business tasks', u'Sales Manager\nATLANTA FITNESS - Cumming, GA\nMarch 2014 to April 2015\n- Assisting clients with new memberships with focus on sales goals\n- Introduction to club location and amenities\n- Maintained a clean, productive and enjoyable environment for staff and clients\n- Problem solving with day to day business tasks\n- Guiding clients into personal training']",[u'ASSOCIATES DEGREE IN BUSINESS in LEADERSHIP'],[u'SOUTH DAKOTA STATE UNIVERSITY'],degree_1 : ASSOCIATES DEGREE IN BUSINESS in LEADERSHIP
0,https://resumes.indeed.com/resume/4a4beaf34c6f45d3,"[u'Sales Manager\nSignature Jewellery @ Precious Jewels Dubai Mall\nOctober 2011 to Present', u'Sales manager\nPrecious jeweles October 2011 to March 2018.Adnan jewellery October 2000 to October 2011 - Dubai\nOctober 2011 to February 2018']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/0bed8ef1edaf3219,"[u'SALES CONSULTANT\nTERMINIX\nMarch 2012 to Present\nComplete regional sales leads and provide excellent customer service while resolving customer needs by communicating to pest technicians what each customer needs and I follow up to ensure customer satisfaction.', u'SALES MANAGER\nAARONS\nDecember 2010 to March 2012\nI opened and closed the store while motivating employees to reach sales and customer demands. I successfully completed sales goals and went above and beyond to ensure customers were satisfied with their product and service. I completed bank deposits and the hiring and termination of employees.']",[u'CERTIFICATION in Massage Therapy'],[u'ATI TECHNICAL INSTITUTE\nMay 2003'],degree_1 : CERTIFICATION in Massage Therapy
0,https://resumes.indeed.com/resume/65487d0a8df68325,"[u'Manager\nStretch bar and grill - Chicago, IL\nMarch 2015 to Present', u'Sales Manager\nXSport Fitness\nMarch 2014 to January 2016', u'General Manager\nLA Fitness/Fitness International, LLC - Chicago, IL\nAugust 2009 to March 2014']",[u''],[u'Triton College'],degree_1 : 
0,https://resumes.indeed.com/resume/c2332decde739dd3,"[u'Sales Manager\nPartyCity - Fresno, CA\nAugust 2015 to March 2018']",[u'High school or equivalent in General Education'],"[u'Washington Union High School Fresno, CA']",degree_1 : High school or eqivalent in General Edcation
0,https://resumes.indeed.com/resume/f02f4c6e1041d07d,[u'Sales Manager\nHavertys Furniture\nApril 2018\nManager customer services for40 years'],[u'High School'],[u''],degree_1 : High School
0,https://resumes.indeed.com/resume/55dc229bc8015c6f,"[u'Sales Manager\nGARMENTS TRADING - New York, NY\nDecember 2017 to Present\nRestaurant/ 7th Ave, New York\nPrepare cooking ingredients by washing and chopping vegetables, cutting meat etc. Undertake basic cooking duties such as reducing sauces, parboiling food etc. Prepare simple dishes such as salads, entrees etc. Maintain a clean and orderly kitchen by washing dishes, sanitizing surfaces, taking out trash etc.', u'Manager\nGARMENTS\nFebruary 2014 to January 2018\nSales & Marketing GARMENTS TRADING, (Part-time)\nUnderstanding buyers demand and the proper execution of the order. New Buyer development. Generate\nprofitable business and develop prospective customers. Frequent market visit, relationship building and negotiation to establish long-term profitable growth of the company.', u'Manager\nCarrier\nJanuary 2011 to January 2013\nMaestrocom USA Inc, NY\nSales and Support to the international route remotely from Bangladesh, International Carrier, Billing & Switch\nsupport, E1 Support, VOIP, ERP, VoIP Switch, VOS3000 Maintains, Asterisk Remote server configuration.']",[],[],degree_1 : 
0,https://resumes.indeed.com/resume/f08988fbf5f0f59a,"[u'Sales manager\nNSN Wireless - Mountainhome, Arkansas\nApril 2001 to July 2009\nHiring for. inside. anda outside sales represenatives to produce company quotas set by company. Writing traing manuals for company. Customer Service. Customer quality assurance. Redlining corperate contracts. Spreadsheets. Company Meeting. Customer upsale and renewal of contracts. Dispatch IT department. To installation locations and customer follow up. Also. Spiffs and incentives for sales department.']",[u'GED'],[u'Lamar High School'],degree_1 : GED
0,https://resumes.indeed.com/resume/52b55ffb967b3450,[u'Sales Manager'],"[u'Collage degree in Buisness,Marketing, Economics']",[u''],"degree_1 : Collage degree in Bisness, degree_2 : Marketing, degree_3 :  Economics"
0,https://resumes.indeed.com/resume/53e33f22e17c6a6a,"[u'Sales Manager\nSears - Hyannis, MA\nSeptember 1987 to Present\nAssistant store manager\nResponsible for setting daily goals for all store employees to achieve the metrics\nDirect manager of consultative associates in the large appliance and mattress departments\nSales consultant']",[u'High school diploma'],[u''],degree_1 : High school diploma
0,https://resumes.indeed.com/resume/af7c5f01f793cf10,"[u'Sales Manager/General Manager\nWave Riding Vehicles - Virginia Beach, VA\nJanuary 1995 to January 2006\nI was assitant general maneger. Maneger of mens dept/ buyer for the mens clothing lines etc.']",[u'High school'],[u'Benito Cerezo Marquez'],degree_1 : High school
0,https://resumes.indeed.com/resume/3304840e6886b791,"[u'Sales Manager\nEAGLE RENTAL PURCHASE\nJanuary 2013 to Present\nVerifying order forms, pricing merchandise,phone sales,taking phone payments,creating rental agreements.']",[u''],[u'High School Graduate'],degree_1 : 
0,https://resumes.indeed.com/resume/995d783ddfcdcc02,"[u'Sales Consultant\nDelmarva RV Ceneter - Milford, DE\nMarch 2016 to Present\nRV sales. Assist customers on selection, negotiating deal and finalizing paperwork.', u'Owner\nFirst Call Home Maintenance\nJanuary 2011 to January 2016', u'Sales Manager\nC.P.Diver Chevy\nJanuary 2008 to January 2011', u'Sales manager / Sales\nHertrichs Auto\nJanuary 2004 to January 2008', u'Sales Representative\nC.F. Schwartz Toyota - Dover, DE\nJanuary 1998 to January 2004\nAutomotive sales']","[u'', u'']","[u'High school', u'Chichester High Chichester PA.']","degree_1 : , degree_2 :  "
0,https://resumes.indeed.com/resume/c649b6e39d9b4f1d,"[u'Sales Manager\nProven track record in meeting and exceeding metrics in key categories. Volume, by new and existing business. Responsible for coaching and motivating to meet and exceed numbers by positive reinforcement and to instill excellent customer service at all times']","[u'in Business', u'High school or equivalent in General']","[u'Florida State College at Jacksonville Jacksonville, FL\nJanuary 1988 to January 1992', u'Duncan U Fletcher Neptune Beach, FL\nJanuary 1985 to January 1988']","degree_1 : in Bsiness, degree_2 :  High school or eqivalent in General"
0,https://resumes.indeed.com/resume/1ef4d03e2c2ba782,"[u'Sales Manager\nPerfect Oil - Wellington, FL\nDecember 2014 to Present\n* Managing the daily operations of the store including opening and closing\n* Organizing, Updating, Ordering, and Logging Inventory\n* Filling and Shipping in store and telephone orders\n* Ensuring the store is clean and looks professional\n* Customer Service']","[u'Associates', u'High School Diploma']","[u'Palm Beach State College\nJanuary 2019', u'Santaluces Community High School\nJanuary 2014']","degree_1 : Associates, degree_2 :  High School Diploma"
