,resume,work_exp,edu,univ,education_json
0,https://resumes.indeed.com/resume/28566c959c607f19,"[u'Solution Architect\nPacific Gas & Electric Co - San Francisco, CA\nMay 2014 to April 2017\nArchitecture leadership in key foundational, analytics, and EPIC (Electric Program Investment Charge) R & D projects \u2013 OSI PI, Grid Ops Situational Intelligence/ Grid Ops Decision Optimization, System Tool For Asset Risk (STAR), SCADA Data Availability. Successfully demonstrated integration of more than 25 data sources for a situational intelligence dashboard, including Meter Outage Event stream during storm conditions and PI data stream. Leveraging company\u2019s OSI PI investment.', u'Technical Solution Architect\nIBM - San Francisco, CA\nJuly 2006 to March 2014\nArchitecture leadership for an Enterprise Analytics Roadmap (Sempra); SmartGrid Data Assessment & Strategy (Progress Energy now part of Duke Energy). Team leader/ Scrum master for several work streams for Point of Sale Innovation\u2019s refactoring of a monolithic POS system into services, enabling access by mobile and 3rd party clients.\nRetail clients include Walmart, Sam\u2019s Club, and Sears. Business Intelligence & Analytics clients include Energy Utilities, Biotech, Manufacturing', u'Enterprise Architect\nSafeway - Pleasanton, CA\nApril 2002 to July 2007\nEstablished Enterprise Architecture practice with a boutique consulting company, led Information Architecture discipline; Lead Architect for Marketing Roadmap, a multi-year program with customer facing changes such as personalized coupons, comparing competitor pricing, and focused category offerings at the store level with corresponding changes to the supply chain.\nTechnical risk mitigation through architecture assessment of candidate architectures.', u'Data Architect/ Technical Architect\nGuava Consulting - Pleasanton, CA\nJanuary 1997 to March 2002\nData Architect for the re-platform of an Informix data mart and expansion into an enterprise data warehouse on Teradata (Safeway). Development and modification of data models via Erwin and ModelMart. Developed and taught Advanced Data Modeling Course (Golden Gate University Graduate Program)']","[u'MBA in Business Administration', u'BS Economics in Economics/ Busines']","[u'Santa Clara University Santa Clara, CA\nJanuary 1992 to December 1993', u'University of the Philippines']","degree_1 : MBA in Bsiness Administration, degree_2 :  BS Economics in Economics/ Bsines"
0,https://resumes.indeed.com/resume/e609ad46c1cbe625,"[u'Junior Architect\nStudio Jhoiey - Los Angeles, CA\nJanuary 2016 to January 2017', u'Junior Architect\nJP Architects\nJanuary 2016 to January 2017', u'Junior Architect\nStudio Puisto Architects\nJanuary 2016 to January 2016', u'Junior Architect\nTrium Architects\nJanuary 2013 to January 2013', u'Junior Architect\nOpen Building Research\nJanuary 2012 to January 2012\nA part of the design team in following projects:', u'Waterfront Design Competition - Jaipur, Rajasthan\nJanuary 2012 to January 2012\nJaipur, India\n- Santa Margherita Waterfront, Italy']","[u'in Architecture', u'']","[u'University of Oulu\nJanuary 2010 to January 2017', u'Universitat International de Catalunya\nJanuary 2013 to January 2014']","degree_1 : in Architectre, degree_2 :  "
0,https://resumes.indeed.com/resume/9528aec780bc2d67,"[u'Architect\nLiberty Mutual - Dover, NH\nDecember 1991 to Present\nCI/CD Architect', u'Senior Programmer\nJ Baker - Hyde Park, MA\nFebruary 1992 to December 1993\nCOBOL mainframe programming']",[u'BS in Computer Science'],"[u'Keene Keene, NH\nSeptember 1987 to May 1991']",degree_1 : BS in Compter Science
0,https://resumes.indeed.com/resume/fc78755c08fbf71f,"[u'Enterprise Network Architect\nPDS Tech\nJune 2016 to Present\nat Maricopa County\n\u2022 eBGP, iBGP, MPLS, OSPF\n\u2022 Site-to-Site VPN, DMVPN\n\u2022 F5 BIG-IP LTM\n\u2022 Cisco Catalyst 4500/6500, Nexus 2K/7K switches\n\u2022 Cisco 3900, 7200, 7600, ASR 1000 routers\n\u2022 Cisco ASA X models\n\u2022 CheckPoint firewalls\n\u2022 Cisco shop except some firewalls, and load balancers\n\u2022 Internet edge redesign and implementation\n\u2022 Enterprise redesign and hardware refresh\n\u2022 Routing optimization for MPLS cloud\n\u2022 Metro Ethernet design and implementation\n\u2022 Mentored junior engineers and provided senior escalation for outage response.', u'eBGP, iBGP, MP-BGP, MPLS, OSPF\nMarch 2013 to March 2013\n\u2022 VLANs, 802.1Q, STP, MSTP, Port-Channels, VPC\n\u2022 Cisco Catalyst 3750/4500/6500, Nexus 2K/5K/7K switches\n\u2022 Cisco 3800, 3900, 7600, ASR 9010, CRS1 routers\n\u2022 F5 BIG-IP LTM, A10 Networks AX, Cisco ACE load balancers\n\u2022 Cisco ASA all models\n\u2022 Cisco shop, recent standards include A10 Networks and Arista Networks\n\u2022 Mentored junior engineers\n\u2022 Implemented approved solutions to address growth and stability of the company\n\u2022 Delivered solutions to Data Center, Back Bone, Edge, Production, and Enterprise\n\u2022 Implemented and migrated load balancers, firewalls, routers, and switches\n\u2022 Ensured deadlines and responsibilities were met across all teams for varying projects\n\u2022 Interacted with the SOC for mitigation of DDOS/Attack incidents\n\u2022 Worked with the NOC for issues impacting operating status and network stability\n\u2022 Proactively addressed network issues before they became service impacting\n\u2022 Supported efforts for network automation processes and strategies\n\u2022 Large carrier network that reaches North/South America, Europe, and Asia', u""EIGRP, OSPF\nJuly 2008 to July 2008\n- 6/2010Consultant IIInsight Networking at APS\n\n\u2022 EIGRP, OSPF\n\u2022 VLANs, 802.1Q, STP, Port-Channels\n\u2022 Cisco 2800, 2900, 3800, 3900 routers\n\u2022 Cisco ME switches all models\n\u2022 Utilized Cisco products and services with heavy emphasis on Cisco's ISR platform\n\u2022 Engineering services to support a magnitude of projects for client Arizona Public Service\n\u2022 Assessments, design, build, implementation, testing (Q/A), and documentation\n\u2022 Design and implementation projects addressed organization needs for WAN/LAN/CAN\n\u2022 Cisco routing solutions to extend the network across multiple WAN technologies\n\u2022 WAN extensions included new site additions, hardware/configuration refresh, and documentation supporting final build\n\u2022 Built process control networks (special case WANs used for power delivery)\n\u2022 Responsible for designing and engineering new solutions\n\u2022 Detected and corrected faults on devices already in service\n\u2022 Designed new standards that were used to comply with power delivery industry regulations"", u'Enterprise Wireless\nJanuary 2005 to January 2005\n- 7/2008Network EngineereProperty Tax\n\n\u2022 EIGRP, OSPF, RIP, Static route\n\u2022 VLANs, 802.1Q, STP, MSTP, Port-Channels\n\u2022 Enterprise Wireless, EAP-TLS\n\u2022 802.1X, IDS/IPS\n\u2022 Multi-vendor switches\n\u2022 Cisco 2500, 2600, 2800, 3800 routers\n\u2022 CheckPoint NG/NGX Firewalls\n\u2022 F5 BIG-IP LTM\n\u2022 Multi-vendor shop that included Cisco, F5, Check Point, and Fat Pipe\n\u2022 Worked with an application service provider that has a large customer base\n\u2022 Handled operational issues, site upgrades, network design, and new technology deployments\n\u2022 Engineering focused on Cisco routing and switching, Check Point firewalls, and F5 LTM\n\u2022 Solely responsible for network design, implementation, and support\n\u2022 DC environments upgraded every year to address the growth of the company\n\u2022 Designed and implemented the separation of data center environments due to merger and acquisition\n\u2022 IPSEC/SSL site-to-site and remote access connections on HA CheckPoint firewall clusters\n\u2022 Maintained firewall security policies and ACLs\n\u2022 Designed and implemented security policies that address use of the network\n\u2022 Managed internal and external wireless connectivity and security\n\u2022 Implemented and maintained server side load balancer configuration']","[u'Bachelor of Science in Communication Systems Technology', u'Associate of Applied Science in Applied Science']","[u'Technical Institute\nJune 2006', u'Technical Institute\nDecember 2003']","degree_1 : Bachelor of Science in Commnication Systems Technology, degree_2 :  Associate of Applied Science in Applied Science"
0,https://resumes.indeed.com/resume/55d9b18d985eb28e,"[u'Architect\nHabitat for Humanity - Jensen Beach, FL\nDecember 2015 to Present', u'Achitect\nMichael Flaugh Landscaping - Stuart, FL\nPresent', u'Drafter\nLee Ramos Architect - Jupiter, FL\nPresent', u'CAD Consultant\nOffice Depot OfficeMax - Boca Raton, FL\nDecember 2016 to December 2016', u'Architect\nMunicipalidad de General Pueyrredon - Mar del Plata, Buenos Aires\nNovember 2012 to December 2015', u'Architect\nUniversidad Nacional de Mar del Plata - Mar del Plata, Buenos Aires\nJune 2007 to December 2009', u'Architect\nKubico International Design - San Jos\xe9, Provincia de San Jos\xe9\nDecember 2007 to April 2008']","[u'Architect', u'Master Builder Management']","[u'Universidad Nacional de Mar del Plata', u'Escuela de Educacion Tecnica']","degree_1 : Architect, degree_2 :  Master Bilder Management"
0,https://resumes.indeed.com/resume/7b15ce339ec6a0da,"[u'Applicant Architect\nMadison, WI\nPresent']","[u""Bachelor's""]",[u''],"degree_1 : ""Bachelors"""
0,https://resumes.indeed.com/resume/a82c23e8696373a6,"[u""Senior Enterprise Architect\nMEIJER - Grand Rapids, MI\nJanuary 2007 to January 2017\nDrove IT strategy and enterprise architecture activities as part of the Meijer Information Technology function. Ensured that IT initiatives across the enterprise were aligned to business and IT strategies, architecture standards and principles. Responsible for researching emerging technologies such as cloud and mobile computing and introducing them into the enterprise architecture when doing so added business value.\n\nCloud computing strategy\nEngaged strategic partners to define Meijer's cloud computing strategy (became the foundation for Meijer's cloud migration strategy which will ultimately involve over 200 applications)\n\nArchitecture Modernization (Cloud, Mobile, Identity)\nDeveloped and facilitated the program to review new and emerging technology with a goal of positioning Meijer's architecture to support the delivery of new business capabilities quickly, securely and cost effectively\nThe modernization program resulted in:\n\u2022 A cloud architecture implemented in Microsoft Azure IAAS, with services designed to connect to and integrate with the Meijer on-premises infrastructure\n\u2022 New solution patterns and practices to utilize the Azure Cloud IAAS and PAAS services\n\u2022 A federated identity implementation using Ping Federate that has enabled simple configuration of single sign-on (SSO) across internally developed applications and third party SAAS applications\n\u2022 Implementation of Airwatch mobile device management to provide a more seamless and secure mobile experience\n\nCloud based productivity and collaboration platform\nDeveloped and led the strategy and implementation of Meijer's Office 365 cloud platform for corporate users\n\u2022 Enabled the reduction of on-premises storage with an estimated savings of $550K\n\u2022 Provided a platform for collaboration between IT, internal business areas and external partners using Microsoft Teams as part of the SAFe agile process in order to provide quicker delivery of solutions and product features\n\nUnified Mobile Application Strategy\nLed a team of business and IT leaders in the development of a vision and strategy to bring disparate mobile solutions into a unified plan for consumer facing mobile apps\n\u2022 In partnership with the business and vendor partners, architected, developed, and delivered Meijer's first unified consumer-facing mobile app\n\nUnified Communication\nLed an initiative to select a unified communication solution to provide integrated voice, video, and web conferencing in order to reduce travel costs and provide better communication between corporate and remote locations\n\u2022 Led a scenario-based user experience test that allowed the end users to determine which solution provided the best user experience. Implemented and achieved nearly 100% corporate adoption of Microsoft Skype for Business within a year\n\nMicrosoft Vendor Management\nLed Meijer's strategic relationship with Microsoft and played lead role in negotiating each of three enterprise agreements over ten years\n\u2022 Assisted In the adoption of the technology on the agreement to achieve the value it was intended to provide\n\u2022 Developed vision and strategy for working with this vendor to align with Meijer business strategy\n\u2022 Maintained knowledge of product Lifecycles and Roadmaps\n\nGlobal Sourcing Office\nLed the IT infrastructure design and implementation of Meijer's first overseas global sourcing office\n\u2022 Identified minimum requirements needed in order to deliver quickly and cost effectively\n\u2022 Established relationships with overseas providers in order to expedite purchasing and implementation\n\u2022 Offices were opened on schedule and on budget and this design has become the model for additional overseas offices"", u'Solution Architect/Technical Designer\nMEIJER\nJanuary 2001 to January 2007\nManaged a team of application architects and system engineers within the retail systems area. The team focused on driving application architecture designs and best practices for the retail systems environment\n\u2022 Partnered closely with the Enterprise Architecture team and Infrastructure Services teams to ensure consistent enterprise-wide deployment\n\u2022 Collaborated across development teams to create and maintain common data interface routines for replenishment and pricing, and receiving systems to ensure consistent results across applications', u'Technical Architect\nMEIJER\nJanuary 1996 to January 2001\nWorked in partnership with infrastructure and development areas to define and provide architecture governance, standards, principles, and frameworks.\n\u2022 Managed proof of concept projects that led to establishing Windows Infrastructure and .Net application development architecture\n\u2022 Oversaw several domain architecture aspects of an initiative to define and implement a Web-Based Computing Architecture(WBC) for use across the enterprise']",[u'Bachelor of Science in Computer Science'],"[u'Calvin College Grand Rapids, MI']",degree_1 : Bachelor of Science in Compter Science
0,https://resumes.indeed.com/resume/512f8074dd3592e2,"[u'Solutions Architect\nCompaq/Hewlett Packard - Blue Bell, PA\nAugust 2000 to August 2000\n\u2022 One of four members of the Customer Solutions Unit for the Mid Atlantic Region Specializing in the Microsoft and Citrix suite of products\n\u2022 Responsible for technical support and technical designs for the Microsoft and Citrix Suite of products for the Mid Atlantic Region\n\u2022 Worked closely on many Windows, SMS and Exchange opportunities:\n\u25e6 Syngenta - 1000 seats / 6 servers\n\u25e6 FDA 10,00+ Seats\n\u25e6 Peace Corps - World-wide and HQ\n\u25e6 Davies Turner and Co. - 100 seats / 2 servers\n\u25e6 Wilmington Trust\n\u25e6 Societe Generale North America, Inc.', u""IT Architect\nData General Corporation - Blue Bell, PA\nFebruary 2000 to August 2000\n\u2022 One of the members of the Collaboration (Exchange) National Practice - Professional Services Team comprised of 6 individuals\n\u2022 Updated Data General's Exchange 5.5 Professional Service offering to include the ADC.\n\u2022 Collaborated on Data General's Exchange and Windows 2000 Professional Service Offerings.\n\u2022 Responsible for technical support and technical designs and roadmaps for all of Data General's clients located in the United States Northeast corridor and all of Canada.\n\u2022 Begun formal certification for Microsoft's Windows 2000 technical track.\n\u2022 Worked closely on many larger scoped opportunities area-wide such as:\n\u25e6 McCann-Erickson 3500 seats / 20 servers W2K\n\u25e6 Wajax - 1000 seats / 5 servers W2K"", u'Solutions Architect\nInacom Information Systems - Malvern, PA\nJanuary 1994 to January 2000\n* East Area Microsoft Evangelist for both the DMS and the Exchange Services.\n* Worked closely on many larger scoped opportunities area-wide such as:\n* Diebold (Cleveland)\n* Mellon Bank (Pittsburgh)\n* Saks Fifth Avenue (Harrisburg/Manhattan)\n* GE (Hartford)\n* Worked in a ""pre-sales"" Consultant role. Instrumental in acquiring a nationwide account for the Malvern Branch.\n* Provided third level support for the Systems Engineers in the branch. Called in to accounts on occasion to spear-head large scale Network rollouts and Network management solutions.\n* Responsible for drafting in part or as a whole; Letters of Intent, Statements of Work, Proposals for LAN/Wan design and Presentations to the prospective clients.\n* Supervisor for technical resources in the field numbering approximately thirty-five Engineers and Technicians. This included technical training and support as well as aiding in the hiring/firing process of those individuals.\nOffered limited project management and close customer interaction to ensure smooth operations.']","[u'BS in Education', u""Bachelor's in English/Education""]","[u'University of Delaware Newark, DE', u'University of Delaware Newark, DE']","degree_1 : BS in Edcation, degree_2 :  ""Bachelors in English/Edcation"""
0,https://resumes.indeed.com/resume/c3952c2a5faf3c58,"[u'Architect\nM2 Architecture Studio - St. Louis, MO\nSeptember 2014 to June 2015\nwww.m2astudio.com', u'Senior Project Architect\nArchitects (DFA) Sec 3 - Noida, Uttar Pradesh\nFebruary 2013 to December 2013\nwww.dfa.in', u'Project Architect\nAjit Shangari Cons. Pvt. Ltd - New Delhi, Delhi\nFebruary 2007 to August 2011\nwww.acplonline.com', u'Architect\nGujral Design Plus Okhla Ph-3 - New Delhi, Delhi\nDecember 2005 to February 2007\nwww.designplusarch.com', u'Architect\nwww.suncityprojects.com - New Delhi, Delhi\nMay 2005 to December 2005', u'Architect\nGujral Design Plus Okhla Ph-3 - New Delhi, Delhi\nJuly 2004 to April 2005\nProject Highlights\nASF Keystone\nLocation: St.Louis\nCompany: M2\nRenovation Project\n\nRole: Concept\nPresentation\n\nSoftwares used:\nRevit 14\nPowerpoint\n\nHall of Justice\nLocation: St.Louis\nCompany: M2\n\nRole: Concept\nPresentation\nConstruction\ndrawaings\n\nSoftwares used:\nRevit 14\n\nASF Test Lab\nLocation: St.Louis\nCompany: M2\nRenovation Project\n\nRole: Concept\nArea assesment\n\nSoftwares used:\nRevit 14\n\nASF Lobby\nLocation: St.Louis\nCompany: M2\nRenovation Project\n\nRole: Concepts\nPresentation\n\nSoftwares used:\nRevit 14\n\nCellar Advisors\nLocation: St.Louis\nCompany: M2\nRenovation Project\n\nRole: Construction\ndrawings\n\nSoftwares used:\nRevit 14\n\nBuzz Resorts\nLocation: Sonipat\nCompany: ACPL\nSite Area: 10 Acres\n\nRole: Concept\nPresentations\nApprovals\nWorkings\nSite supervision\n\nSoftwares used:\nAutocad\nRevit\nSketchup\nPhotoshop\nPowerpoint\n\nPeninsula Mall\nLocation: Bathinda\nCompany: ACPL\nBuilt up: 2.5 Lac\nSq.ft.\n\nRole: Concept\nPresentations\nApprovals\nWorkings\nSite supervision\n\nSoftwares used:\nAutocad\nRevit\nSketchup\nPhotoshop\nPowerpoint\n\nInterState Bus\nTerminal\nLocation: Patiala\nCompany: ACPL\nSite Area: 13 Acres\n\nRole: Concept\nPresentations\nApprovals\n\nSoftwares used:\nAutocad\nSketchup\nPhotoshop\nPowerpoint\n\nHBN MALL\nLocation: Indore\nCompany: ACPL\nBuilt up:5 Lac Sq.ft.\n\nRole: Design\nPresentations\nApprovals\n\nSoftwares used:\nAutocad\nRevit\nSketchup\nPhotoshop\nPowerpoint\n\nTivoli club\nLocation: Sonipat\nCompany: ACPL\nSite Area: 1 Acre\n\nRole:\nElevationSchemes\n3D visualisation\n\nSoftwares used:\nAutocad\nSketchup\nPhotoshop\nRevit\n\nCentrade\nBusiness Park\nLocation: Noida', u'modelling, Sales areas\nASF Testing Lab - Noida, Uttar Pradesh\nJanuary 2000 to January 2000\nSq.ft. Interior Floor Plans and\n8.\nCompany: M2 Renovation Rendered views\n\nCrazy Bowls & Wraps\nArea: 2520 Sq.ft.\n9. Washington Avenue Permit Set drawings\nRenovation\nCompany: M2\nDesign Forum of Architects - DFA\nConcept Designs, Final\nproposals with sketchup\nArea: 10,05,000 Sq.ft.\n10. 1Urbtech Trade Center, Noida modelling, Sales areas\nStatus: Construction in\n0Company: DFA, Sanction plans,\nprocess\nWorking drawings and Site visits.\nConcepts and Final\nProposal with Sketchup\nKRASA Centrade Business Park Area: 9,85,000 Sq.ft.\n11. models and Company: DFA Status: Project Launched\nPresentations\nSales areas\n\nCo-ordination with Site Area: 107 Acres (10 Principal architects\nTATA Villas, Sohna Road\n12. types of Villas) Status: Perkins Eastman\nCompany: DFA\nSanctionsl Regarding approvals and saleability\n\nConceptual Plans & Victory One Housing Site Area: 4 Acres\n13. p Presentation to the Company: DFA Status: Conceptual\nClients\n\nAjit Shanghari and Consultants Pvt. Ltd.- ACPL\nConcept Design,\nOrris Corporate Park, Manesar Area: 8,07,875 Sq.ft.\n14. Planning, Presentations,\nCompany: ACPL Status: Civil ongoing\nSales Plans\nConcept Design,\nPlanning, Presentations,\nPeninsula Mall, Bathinda Area: 2,50,000 Sq.ft.\n15. Sales Plans, Working\nCompany: ACPL Status: Completed\nDrawings, Site and Services Co-ordination\n\nInter State Bus Terminal, Patiala Site Area: 13 Acres Conceptual Planning,\n16. Company: ACPL Status: Ongoing Design Presentation\n\nM-City Mall, Rewari Area: 1,37,650 Sq.ft. Conceptual Planning,\n17. Company: ACPL Status: Ongoing Design Presentation\n\nTivoli Motel, G.T. Road Site Area: 1.02 Acres Elevations Development,\n18. Company: ACPL Status: Conceptual 3D Visualisation\n\nDesign Proposal- HBN Mall, Indore Area: 5,02,525 Sq.ft.\n19. Planning, Elevational\nCompany: ACPL Status: Civil ongoing\nschemes, Presentation\nConcepts, Presentations.\nBuzz Resorts, Sonipat Site Area: 10 Acres\n20. Sanctions Working\nCompany: ACPL Status: Civil Complete\nDrawings, Completion\nDesign Proposals and Radisson Panipat Area: 5,00,500 Sq.ft.\n21. Planning schemes with Company: ACPL Status: Design Final\n3D Presentations\nDesign Proposal- Global Mall, Hoshiarpur Area: 5,50,000 Sq.ft.\n22. Planning, Elevational\nCompany: ACPL Status: Civil ongoing\nschemes, Presentations\n\nJindal Corporate Office, Tensa Area: 13,900 Sq.ft. Design Proposal-\n23.\nCompany: ACPL Status: Planning Planning, Presentation\n\nGujral Design Plus\nArea: 1,05,000 Sq.ft. Interior G.F.C. Dwgs,\nSarita Handa Exports, Manesar\n24. Status: Completed & Landscaping & Site Co- Company: Gujral Design Plus\nOperational ordination\nConceptual Plans,\nPresentations, Sanction\nArea: 2,75,000 Sq.ft. Dwgs, Tender Dwgs,\nOrchid Commercial Complex\n25. Status: Completed & Interior Layouts, Sales\nCompany: Gujral Design Plus\nOperational Plans Renderings,\nWorking Drawings\nSite Co-ordination\nPresentations, Sanction\nArea: 1,00,000 Sq.ft.\nDabur Pharma Corporate Office Dwgs, Tender Dwgs,\n26. Status: Completed & Company: Gujral Design Plus Renderings and Working\nOperational\nDwgs\nILD Trade Tower Client: ALM Area: 2,50,000 Sq.ft.\nConceptual Plans &\n27. Group Status: Completed & Presentations\nCompany: Gujral Design Plus Operational\nBIG India Malls, Bangalore Area: 5,50,000 Sq.ft. Conceptual Plans of diff.\n28.\nCompany: Gujral Design Plus Status: Conceptual Schemes\n\nEros Commercial Complex Area: 2,63,000 Sq.ft. Concept Design\n29.\nCompany: Gujral Design Plus Status: Ongoing Presentation\nConceptual Design\nBIG India Malls, Thane Area: 2,00,000 Sq.ft.\n30. Presentations, Design\nCompany: Gujral Design Plus Status: Ongoing\nSchemes, Sales Plans\nBIG India Malls, Pune Area: 8,70,000 Sq.ft.\n31. Design Schemes\nCompany: Gujral Design Plus Status: Ongoing\nSuncity Projects\nResidential Township, Dankuni Site Area: 6000 Acres Architectural &\n32.\nCompany: Suncity Projects Competition Entry Presentation Dwgs.\nConceptual Designing,\nAmusement Park, Greater Noida Site Area: 232 Acres\n33. Architectural & Company: Suncity Projects Status: Conceptual\nPresentation Dwgs.\nGujral Design Plus\nArea: 1,30,000 Sq.ft. Conceptual Plans,\nDLF Shopping Mall, Mayur Vihar\n34. Status: Completed & Submission Drawings & Company: Gujral Design Plus\nOperational Services Co-ordination\nDesign Schemes,\nArea: 1,05,000 Sq.ft.\nSarita Handa Exports, Manesar Sanction & Tender\n35. Status: Completed & Company: Gujral Design Plus Dwgs. Working Dwgs. &\nOperational\nSite Supervision.\n\nDLF Shopping Mall, Noida Area: 8,60,000 Sq.ft. Conceptual Plans &\n36.\nCompany: Gujral Design Plus Status: Civil Ongoing Presentations']",[u'B.Arch in Arch'],"[u'Chandigarh College of Architecture Chandigarh, Chandigarh\nJanuary 1999 to January 2004']",degree_1 : B.Arch in Arch
0,https://resumes.indeed.com/resume/d3873008d702db96,"[u'Project Architect\nLK Architecture\nJanuary 2015 to Present\nSupervise design team(s), internally and externally, coordinating through various forms of correspondence to ensure a successful project through the four primary phases of architecture\n(pre-design, design development, construction documents, and construction administration).\n\u2022 Exercise independent judgment in the evaluation, selection, and adaptation/modification of standard techniques, procedures, and criteria related to specific projects.\n\u2022 Independently solve problems when encountered; while receiving technical guidance on unusual or complex issues pertaining to a project.\n\u2022 Assist in the development and preparation of contract documents, establishing project fees and coordinating fees with our clients. Provide construction cost estimates to clients.\n\u2022 Conduct quality control and quality assurance reviews of documents from project start to finish.\n\u2022 Coordinate with contractors during the construction phase of projects making sure design intent is\nmet, verifying the design and construction of projects meet client needs and final vision.', u""Project Manager\nLK Architecture\nJanuary 2009 to Present\n\u2022 Manage all aspects of multiple small to mid-size project types (Retail, Hospitality, & Government).\n\u2022 Assist Program Directors in the strategic planning of making projects successful.\n\u2022 Responsible for the coordination of all project efforts, administrative and technical, to assure the most efficient and cost-effective execution of assigned projects.\n\u2022 Serve as one of the primary client liaisons, helping to bring the schedule, budgets, and scope of work to completion and to the client's satisfaction.\n\u2022 Actively manage client budgets, schedules, and programs; project communications and documentation; office administrative tasks; and project team assignments.\n\u2022 Conduct fee estimations, assist in determining project scope of work, and prepare proposals and contracts.\n\u2022 Engage jurisdictions in entitlement processes, conduct code reviews, site surveys, observations\nand project closeouts.""]","[u'MS', u'Bachelors of Architecture in Architecture']","[u'Kansas State University\nJanuary 2006 to January 2018', u'College of Architecture']","degree_1 : MS, degree_2 :  Bachelors of Architectre in Architectre"
0,https://resumes.indeed.com/resume/c389d3b928a830db,"[u'Project Coordinator\nBFF Construction Inc - Calabasas, CA\nJune 2013 to February 2015\n\u2022 Supported site activities from demolitions to the end of 4000 Sq Ft residential house in Studio City\n\u2022 Reviewed all design concepts and supervised the Sub-Contractors', u""Architect\nBaft Gostar Inc Mashhad - IR\nJanuary 2006 to January 2011\n\u2022 Developed cost effective Architectural plans and specifications for the residential buildings\n\u2022 Worked as a Certified Architect, holder of Grade Three for Architectural Design and Supervision\n\u2022 Facilitated smooth execution of projects by attending regular progress meetings with clients and visiting construction sites\n\u2022 Proposed innovative solutions and cost saving alternatives to meet clients' objectives and expectations and to establish win-win relationships""]","[u'MS in Structural Engineering', u'BS in Architecture']","[u'California State University Northridge, CA\nJanuary 2013', u'Islamic Azad University\nJanuary 2006']","degree_1 : MS in Strctral Engineering, degree_2 :  BS in Architectre"
0,https://resumes.indeed.com/resume/226d99e068156581,"[u'Lead Architect\nScottsdale, AZ\nOctober 2015 to Present\nLocation: Scottsdale, Arizona\n\nPROJECT DESCRIPTION\nAmex has current on paper application for any Invoice Submissions / Approval Processes for Purchase Orders. With this project, we are going to automate their Invoice Submission Process automated based on different level of approvals / amounts. I am a Lead Architect for this project for .net implementation.\n\nTechnologies used:\n\n\u2022 .Net 4.5 framework - ASP.Net, WCF, Web API, jQuery, MVC, .NET CORE\n\u2022 Database: SQL server 2008\n\u2022 Version Control: SVN, GIT\n\nRoles and Responsibilities\n\u2022 Lead the team for technical needs and take end to end responsibilities.\n\n2. FREDDIE MAC - LEGACY APP CONVERSION TO .NET / MVC', u'Lead Architect\nFreddie Mac - McLean, VA\nJuly 2015 to September 2015\nVirginia\n\nPROJECT DESCRIPTION\nFreddie Mac has many Legacy VB 6.0 applications which they wanted to convert into latest .NET Technologies. I Joined the project from Phase 0 and done initial design for the conversion of VB 6 application to MVC Based .net applications.\n\nTechnologies used:\n\n\u2022 .Net 4.5 framework - MVC / AngularJS, WebAPI 2\n\u2022 Database: SQL server 2008\n\u2022 Version Control: TFS\n\nRoles and Responsibilities\n\u2022 Involved from Phase 0 for application conversion.\n\n3. DISCOVER - PREQUALIFICATION', u'Lead Architect\nMortgage Systems - Irvine, CA\nNovember 2014 to June 2015\nCalifornia\n\nPROJECT DESCRIPTION\nPreQualification is the new initiave within discover for their Mortgage Systems (Home Loans) to have Borrower check for their prequalification of approved loan amount based on their personal details.\n\nAs a part of the this exercise, we have developed a Web API which was being called from FrontEnd and does all major Business Logic implementation for their approval / denial / credit pull etc.\n\nTechnologies used:\n\n\u2022 .Net 4.5 framework - Web API 2, WCF\n\u2022 Database: SQL server 2008\n\u2022 Version Control: TFS\n\nRoles and Responsibilities\n\u2022 Involved in the design of the PreQual Web Service Module as a Project Lead.\n\u2022 Done a POC on how Oauth 2 can be implemented within client environment for all their future needs.\n\n4. J. P. MORGAN CHASE - DEPLOYMENT AUTOMATION\n\nDuration: July 2014 - Oct 2014\nLocation: Chicago, Illinois\n\nPROJECT DESCRIPTION\nThis project was to migrate release activities into automated system. Client has various .net applications for which release tasks were manual. We have used AIM (JPMC Internal tool) to automate such deployment / release automation tasks.\n\nTechnologies used:\n\n\u2022 C#, AIM Tool\n\nRoles and Responsibilities\n\u2022 Milan was leading team of 3 person (1 onsite and 2 offshore) in this project.\n\u2022 Milan have designed deployment integration by understanding entire application and their release automation tool.\n\u2022 Managing entire project as a deliverable lead.\n\u2022 Daily offshore coordination with offshore team.', u'Architect\nJ. P. MORGAN CHASE - Tampa, FL\nJanuary 2011 to January 2011']","[u'M. Sc. in (Information Technology) - Atmiya Infotech', u'Post Graduate Diploma in Advanced Computer Applications']","[u'Punjab Technical University\nJanuary 2001 to January 2002', u'T. N. Rao College, Saurashtra University\nJanuary 2000 to January 2001']","degree_1 : M. Sc. in (Information Technology) - Atmiya Infotech, degree_2 :  Post Gradate Diploma in Advanced Compter Applications"
